Order ID,Product,Quantity Ordered,Price Each,Order Date,Purchase Address
298024,USB-C Charging Cable,1,11.95,08/18/19 19:37,"16 Cedar St, Los Angeles, CA 90001"
298025,Wired Headphones,1,11.99,08/16/19 13:50,"879 10th St, San Francisco, CA 94016"
298026,Wired Headphones,1,11.99,08/24/19 18:56,"614 Adams St, Seattle, WA 98101"
298027,Wired Headphones,1,11.99,08/10/19 21:23,"451 13th St, Boston, MA 02215"
298028,Flatscreen TV,1,300,08/10/19 17:13,"461 Lincoln St, San Francisco, CA 94016"
298029,AAA Batteries (4-pack),1,2.99,08/05/19 11:22,"715 Cedar St, San Francisco, CA 94016"
298030,Normal Keyboard,1,99.99,08/18/19 15:58,"788 2nd St, New York City, NY 10001"
298031,Lightning Charging Cable,1,14.95,08/28/19 14:36,"806 Maple St, Seattle, WA 98101"
298032,Macbook Air,1,1200,08/16/19 17:57,"79 West St, Boston, MA 02215"
298033,AA Batteries (4-pack),1,3.84,08/27/19 17:58,"799 1st St, Los Angeles, CA 90001"
298034,Bose SoundSport Headphones,1,99.99,08/17/19 07:14,"365 Meadow St, San Francisco, CA 94016"
298035,Bose SoundSport Headphones,1,99.99,08/02/19 13:03,"695 Chestnut St, San Francisco, CA 94016"
298036,AA Batteries (4-pack),1,3.84,08/04/19 07:30,"374 Walnut St, San Francisco, CA 94016"
298037,Cooling Pad,1,29.99,08/01/19 07:55,"785 14th St, Atlanta, GA 30301"
298038,Macbook Pro,1,1699,08/20/19 19:34,"67 14th St, San Francisco, CA 94016"
298039,Lightning Charging Cable,1,14.95,08/19/19 10:49,"821 Lincoln St, Atlanta, GA 30301"
298040,Gaming Mouse,1,100,08/29/19 11:15,"995 4th St, Los Angeles, CA 90001"
298041,Cooling Pad,1,29.99,08/06/19 22:14,"16 2nd St, Los Angeles, CA 90001"
298042,Cooling Pad,1,29.99,08/03/19 21:02,"768 Center St, Dallas, TX 75001"
298043,Lightning Charging Cable,1,14.95,08/03/19 11:49,"604 Walnut St, Boston, MA 02215"
298044,Wired Headphones,1,11.99,08/30/19 21:51,"442 Lakeview St, Austin, TX 73301"
298045,AA Batteries (4-pack),1,3.84,08/17/19 20:10,"636 Walnut St, Los Angeles, CA 90001"
298045,Google Phone,1,600,08/17/19 20:10,"636 Walnut St, Los Angeles, CA 90001"
298046,AAA Batteries (4-pack),1,2.99,08/01/19 12:34,"653 Adams St, Boston, MA 02215"
298047,USB-C Charging Cable,1,11.95,08/10/19 10:40,"951 Highland St, Los Angeles, CA 90001"
,,,,,
298048,Bose SoundSport Headphones,1,99.99,08/01/19 17:47,"45 Main St, New York City, NY 10001"
298049,Bose SoundSport Headphones,1,99.99,08/12/19 10:39,"477 South St, New York City, NY 10001"
298050,Lightning Charging Cable,1,14.95,08/24/19 17:27,"652 Lincoln St, San Francisco, CA 94016"
298051,Gaming Mouse,1,100,08/26/19 19:17,"457 Dogwood St, Dallas, TX 75001"
298052,AA Batteries (4-pack),1,3.84,08/29/19 10:22,"659 River St, New York City, NY 10001"
298053,Apple Airpods Headphones,1,150,08/09/19 13:35,"457 Adams St, Los Angeles, CA 90001"
298054,AA Batteries (4-pack),2,3.84,08/02/19 12:10,"581 Madison St, Portland, OR 97035"
298055,Wired Headphones,1,11.99,08/02/19 22:14,"796 Lincoln St, Dallas, TX 75001"
298056,Wired Headphones,1,11.99,08/07/19 14:40,"73 Sunset St, Los Angeles, CA 90001"
298056,Macbook Pro,1,1699,08/07/19 14:40,"73 Sunset St, Los Angeles, CA 90001"
298057,Cooling Pad,1,29.99,08/31/19 21:16,"598 12th St, Seattle, WA 98101"
298058,Apple Airpods Headphones,1,150,08/14/19 18:01,"578 Park St, San Francisco, CA 94016"
298059,Macbook Air,1,1200,08/12/19 16:13,"861 Church St, Los Angeles, CA 90001"
298060,AAA Batteries (4-pack),1,2.99,08/18/19 15:10,"569 Dogwood St, San Francisco, CA 94016"
298061,Apple Airpods Headphones,1,150,08/22/19 21:10,"466 Johnson St, New York City, NY 10001"
298062,Mechanical Keyboard,1,250,08/20/19 16:01,"289 Jackson St, New York City, NY 10001"
298063,Cooling Pad,1,29.99,08/28/19 15:32,"720 11th St, San Francisco, CA 94016"
298064,Mechanical Keyboard,1,250,08/31/19 12:12,"440 13th St, San Francisco, CA 94016"
298065,Wired Headphones,1,11.99,08/15/19 18:40,"70 8th St, Los Angeles, CA 90001"
298066,Gaming Mouse,1,100,08/01/19 20:01,"230 Jackson St, Atlanta, GA 30301"
298067,Wired Headphones,1,11.99,08/29/19 15:12,"333 Maple St, Los Angeles, CA 90001"
298068,AAA Batteries (4-pack),2,2.99,08/27/19 23:33,"447 7th St, Los Angeles, CA 90001"
298069,20in Monitor,1,109.99,08/28/19 14:56,"24 West St, Dallas, TX 75001"
298070,Bose SoundSport Headphones,1,99.99,08/03/19 13:52,"891 Hill St, Austin, TX 73301"
298071,AAA Batteries (4-pack),3,2.99,08/14/19 13:36,"443 14th St, San Francisco, CA 94016"
298072,AAA Batteries (4-pack),2,2.99,08/22/19 23:24,"413 Highland St, Los Angeles, CA 90001"
298073,AA Batteries (4-pack),1,3.84,08/17/19 10:35,"502 Forest St, New York City, NY 10001"
298074,Flatscreen TV,1,300,08/07/19 20:08,"925 Dogwood St, New York City, NY 10001"
298075,27in FHD Monitor,1,149.99,08/12/19 10:13,"358 Lake St, Seattle, WA 98101"
298076,AAA Batteries (4-pack),1,2.99,08/26/19 11:59,"699 Highland St, Atlanta, GA 30301"
298077,Apple Airpods Headphones,1,150,08/08/19 18:53,"342 Willow St, Los Angeles, CA 90001"
298078,Cooling Pad,1,29.99,08/13/19 23:25,"714 Park St, Boston, MA 02215"
298079,AA Batteries (4-pack),1,3.84,08/21/19 10:07,"245 9th St, Los Angeles, CA 90001"
298080,Wired Headphones,2,11.99,08/25/19 17:37,"583 1st St, San Francisco, CA 94016"
298081,Mechanical Keyboard,1,250,08/16/19 18:13,"563 11th St, San Francisco, CA 94016"
298082,Gaming Mouse,1,100,08/22/19 15:48,"877 Pine St, Portland, OR 97035"
298083,27in 4K Gaming Monitor,1,389.99,08/04/19 10:26,"658 River St, San Francisco, CA 94016"
298084,Gaming Mouse,1,100,08/20/19 00:41,"223 Hickory St, Los Angeles, CA 90001"
298085,Normal Keyboard,1,99.99,08/31/19 23:49,"413 Dogwood St, Austin, TX 73301"
298086,USB-C Charging Cable,1,11.95,08/22/19 12:12,"239 Ridge St, Dallas, TX 75001"
298087,27in 4K Gaming Monitor,1,389.99,08/26/19 19:06,"46 12th St, New York City, NY 10001"
298088,AA Batteries (4-pack),2,3.84,08/21/19 21:29,"206 Cedar St, Dallas, TX 75001"
298089,AAA Batteries (4-pack),1,2.99,08/24/19 10:41,"375 Meadow St, Seattle, WA 98101"
298090,AAA Batteries (4-pack),1,2.99,08/19/19 00:04,"503 West St, San Francisco, CA 94016"
298091,Cooling Pad,1,29.99,08/10/19 15:07,"789 10th St, New York City, NY 10001"
298092,Apple Airpods Headphones,1,150,08/10/19 18:30,"377 14th St, Boston, MA 02215"
298093,AA Batteries (4-pack),1,3.84,08/26/19 18:33,"637 Hickory St, Dallas, TX 75001"
298094,Wired Headphones,1,11.99,08/25/19 16:09,"436 Forest St, San Francisco, CA 94016"
298095,Lightning Charging Cable,1,14.95,08/17/19 19:51,"12 Jackson St, Boston, MA 02215"
298096,Cooling Pad,1,29.99,08/11/19 13:57,"51 Lake St, Portland, OR 97035"
298097,Gaming Mouse,1,100,08/31/19 17:25,"430 9th St, Boston, MA 02215"
298097,Google Phone,1,600,08/31/19 17:25,"430 9th St, Boston, MA 02215"
298098,iPhone,1,700,08/09/19 10:18,"680 West St, Atlanta, GA 30301"
298098,Lightning Charging Cable,1,14.95,08/09/19 10:18,"680 West St, Atlanta, GA 30301"
298099,Wired Headphones,1,11.99,08/21/19 18:01,"514 9th St, San Francisco, CA 94016"
298100,Apple Airpods Headphones,1,150,08/13/19 11:57,"919 Jefferson St, New York City, NY 10001"
298101,iPhone,1,700,08/11/19 08:08,"478 Pine St, New York City, NY 10001"
298102,AA Batteries (4-pack),2,3.84,08/14/19 23:53,"297 2nd St, San Francisco, CA 94016"
298103,Apple Airpods Headphones,1,150,08/24/19 13:28,"963 Church St, New York City, NY 10001"
298104,Lightning Charging Cable,1,14.95,08/06/19 19:58,"586 8th St, Boston, MA 02215"
298105,Lightning Charging Cable,1,14.95,08/26/19 13:05,"716 Jackson St, New York City, NY 10001"
298106,Gaming Mouse,1,100,08/25/19 18:08,"722 Madison St, Los Angeles, CA 90001"
298107,Bose SoundSport Headphones,1,99.99,08/05/19 17:00,"391 Madison St, San Francisco, CA 94016"
298107,34in Ultrawide Monitor,1,379.99,08/05/19 17:00,"391 Madison St, San Francisco, CA 94016"
298108,Normal Keyboard,1,99.99,08/22/19 20:06,"504 South St, San Francisco, CA 94016"
298109,Samsung Phone,1,650,08/02/19 00:11,"104 Spruce St, New York City, NY 10001"
298110,Wired Headphones,1,11.99,08/24/19 15:40,"406 Pine St, San Francisco, CA 94016"
298111,27in FHD Monitor,1,149.99,08/01/19 13:53,"963 Dogwood St, Los Angeles, CA 90001"
298112,Lightning Charging Cable,1,14.95,08/10/19 18:28,"394 Main St, Seattle, WA 98101"
298113,USB-C Charging Cable,1,11.95,08/21/19 17:24,"251 2nd St, New York City, NY 10001"
298114,Apple Airpods Headphones,1,150,08/30/19 21:27,"531 Jackson St, San Francisco, CA 94016"
298115,27in 4K Gaming Monitor,1,389.99,08/01/19 16:50,"804 5th St, San Francisco, CA 94016"
298115,Wired Headphones,1,11.99,08/01/19 16:50,"804 5th St, San Francisco, CA 94016"
298116,Gaming Mouse,1,100,08/08/19 07:50,"693 Meadow St, Portland, OR 97035"
298117,Bose SoundSport Headphones,1,99.99,08/23/19 11:44,"642 Willow St, Austin, TX 73301"
298118,27in FHD Monitor,1,149.99,08/29/19 18:27,"989 Sunset St, New York City, NY 10001"
298119,27in 4K Gaming Monitor,1,389.99,08/16/19 11:32,"82 Cherry St, San Francisco, CA 94016"
298120,Flatscreen TV,1,300,08/11/19 10:00,"41 Ridge St, San Francisco, CA 94016"
298121,Cooling Pad,1,29.99,08/24/19 22:00,"509 2nd St, Boston, MA 02215"
298122,Bose SoundSport Headphones,1,99.99,08/19/19 11:49,"351 Jackson St, San Francisco, CA 94016"
298123,34in Ultrawide Monitor,1,379.99,08/13/19 18:21,"795 Washington St, New York City, NY 10001"
298124,Bose SoundSport Headphones,1,99.99,08/12/19 17:02,"591 Cedar St, New York City, NY 10001"
298125,Bose SoundSport Headphones,1,99.99,08/26/19 13:36,"240 7th St, San Francisco, CA 94016"
298126,USB-C Charging Cable,1,11.95,08/28/19 22:05,"698 Dogwood St, Boston, MA 02215"
298127,USB-C Charging Cable,1,11.95,08/12/19 23:30,"660 Chestnut St, San Francisco, CA 94016"
298128,Cooling Pad,1,29.99,08/18/19 21:27,"188 Wilson St, Boston, MA 02215"
298129,Apple Airpods Headphones,1,150,08/16/19 17:09,"396 Elm St, Atlanta, GA 30301"
298130,Normal Keyboard,1,99.99,08/18/19 06:54,"853 5th St, Los Angeles, CA 90001"
298131,27in 4K Gaming Monitor,1,389.99,08/18/19 12:25,"855 Sunset St, Portland, ME 04101"
298132,Samsung Phone,1,650,08/02/19 11:02,"915 North St, New York City, NY 10001"
298133,Lightning Charging Cable,1,14.95,08/14/19 19:11,"570 Hill St, San Francisco, CA 94016"
298134,AA Batteries (4-pack),2,3.84,08/10/19 17:57,"584 Cherry St, Atlanta, GA 30301"
298135,Wired Headphones,1,11.99,08/18/19 13:21,"151 Adams St, New York City, NY 10001"
298136,USB-C Charging Cable,2,11.95,08/05/19 09:33,"27 7th St, San Francisco, CA 94016"
298137,AA Batteries (4-pack),1,3.84,08/28/19 16:00,"824 Center St, Los Angeles, CA 90001"
298138,USB-C Charging Cable,1,11.95,08/09/19 17:32,"194 Ridge St, Austin, TX 73301"
298139,USB-C Charging Cable,1,11.95,08/27/19 21:39,"542 Chestnut St, New York City, NY 10001"
298139,USB-C Charging Cable,2,11.95,08/27/19 21:39,"542 Chestnut St, New York City, NY 10001"
298140,Bose SoundSport Headphones,1,99.99,08/15/19 19:20,"728 South St, Boston, MA 02215"
298141,Lightning Charging Cable,1,14.95,08/17/19 18:49,"246 Maple St, Austin, TX 73301"
298142,AAA Batteries (4-pack),2,2.99,08/04/19 10:33,"733 Main St, Seattle, WA 98101"
298143,AAA Batteries (4-pack),1,2.99,08/15/19 17:38,"970 Pine St, Seattle, WA 98101"
298144,AAA Batteries (4-pack),1,2.99,08/12/19 06:27,"388 Cedar St, Los Angeles, CA 90001"
298145,Gaming Mouse,1,100,08/01/19 10:14,"537 Lakeview St, Seattle, WA 98101"
298146,34in Ultrawide Monitor,1,379.99,08/28/19 16:33,"803 River St, Seattle, WA 98101"
298147,USB-C Charging Cable,1,11.95,08/25/19 21:19,"705 Ridge St, San Francisco, CA 94016"
298148,Apple Airpods Headphones,1,150,08/02/19 22:06,"146 8th St, New York City, NY 10001"
298149,27in 4K Gaming Monitor,1,389.99,08/08/19 22:00,"812 Walnut St, San Francisco, CA 94016"
298150,USB-C Charging Cable,1,11.95,08/21/19 19:10,"460 7th St, San Francisco, CA 94016"
298151,Macbook Air,1,1200,08/28/19 11:04,"59 Forest St, Dallas, TX 75001"
298152,AAA Batteries (4-pack),1,2.99,08/20/19 19:47,"542 Dogwood St, San Francisco, CA 94016"
298153,AA Batteries (4-pack),1,3.84,08/17/19 17:54,"40 Spruce St, Atlanta, GA 30301"
298154,Apple Airpods Headphones,1,150,08/09/19 06:22,"594 14th St, Los Angeles, CA 90001"
298155,27in FHD Monitor,1,149.99,08/31/19 17:27,"602 6th St, New York City, NY 10001"
298156,Bose SoundSport Headphones,1,99.99,08/20/19 10:34,"291 Pine St, Atlanta, GA 30301"
298157,Mechanical Keyboard,1,250,08/18/19 14:53,"217 Forest St, San Francisco, CA 94016"
298158,Flatscreen TV,1,300,08/11/19 21:27,"754 Ridge St, Seattle, WA 98101"
298159,Google Phone,1,600,08/26/19 17:31,"820 4th St, New York City, NY 10001"
298160,USB-C Charging Cable,1,11.95,08/16/19 12:17,"699 Highland St, San Francisco, CA 94016"
298161,Samsung Phone,1,650,08/16/19 14:30,"921 Park St, Boston, MA 02215"
298162,Google Phone,1,600,08/19/19 13:26,"349 West St, Los Angeles, CA 90001"
298163,Lightning Charging Cable,1,14.95,08/22/19 20:44,"293 South St, Los Angeles, CA 90001"
298164,Apple Airpods Headphones,1,150,08/21/19 12:47,"362 South St, New York City, NY 10001"
298165,Apple Airpods Headphones,1,150,08/05/19 14:50,"24 South St, Seattle, WA 98101"
298166,AAA Batteries (4-pack),1,2.99,08/24/19 09:06,"109 Dogwood St, New York City, NY 10001"
298167,AAA Batteries (4-pack),2,2.99,08/30/19 08:13,"824 Cedar St, New York City, NY 10001"
298168,AAA Batteries (4-pack),4,2.99,08/10/19 03:11,"909 South St, Boston, MA 02215"
298169,Wired Headphones,1,11.99,08/30/19 16:07,"196 Hill St, Los Angeles, CA 90001"
298170,Normal Keyboard,1,99.99,08/04/19 19:03,"184 Jackson St, San Francisco, CA 94016"
298171,Normal Keyboard,1,99.99,08/14/19 21:38,"415 Cherry St, San Francisco, CA 94016"
298172,USB-C Charging Cable,1,11.95,08/24/19 22:49,"872 Lake St, Seattle, WA 98101"
298173,27in FHD Monitor,1,149.99,08/29/19 13:34,"95 Lakeview St, Dallas, TX 75001"
298174,AA Batteries (4-pack),1,3.84,08/29/19 12:18,"432 Madison St, Atlanta, GA 30301"
298175,AA Batteries (4-pack),1,3.84,08/13/19 13:02,"454 2nd St, Portland, OR 97035"
298176,Apple Airpods Headphones,1,150,08/31/19 08:35,"446 11th St, Los Angeles, CA 90001"
298177,Apple Airpods Headphones,1,150,08/12/19 14:02,"869 Washington St, San Francisco, CA 94016"
298178,AA Batteries (4-pack),1,3.84,08/20/19 19:26,"989 Spruce St, San Francisco, CA 94016"
298179,Bose SoundSport Headphones,1,99.99,08/03/19 10:39,"653 Willow St, San Francisco, CA 94016"
298180,Lightning Charging Cable,1,14.95,08/08/19 21:50,"594 Highland St, New York City, NY 10001"
298180,Lightning Charging Cable,1,14.95,08/08/19 21:50,"594 Highland St, New York City, NY 10001"
298181,Samsung Phone,1,650,08/16/19 04:02,"196 South St, Boston, MA 02215"
298182,Macbook Air,1,1200,08/28/19 19:00,"561 Ridge St, San Francisco, CA 94016"
298183,Dell Laptop,1,999.99,08/11/19 22:29,"133 Lake St, San Francisco, CA 94016"
298183,Cooling Pad,1,29.99,08/11/19 22:29,"133 Lake St, San Francisco, CA 94016"
298184,Lenovo Laptop,1,899.99,08/10/19 10:47,"790 8th St, San Francisco, CA 94016"
298184,Cooling Pad,1,29.99,08/10/19 10:47,"790 8th St, San Francisco, CA 94016"
298185,Wired Headphones,1,11.99,08/30/19 22:50,"806 Pine St, Austin, TX 73301"
298186,iPhone,1,700,08/01/19 08:41,"385 Madison St, Los Angeles, CA 90001"
298187,AA Batteries (4-pack),1,3.84,08/18/19 12:11,"113 Elm St, San Francisco, CA 94016"
298188,Lightning Charging Cable,2,14.95,08/30/19 13:52,"32 West St, Dallas, TX 75001"
298189,Mechanical Keyboard,1,250,08/10/19 20:44,"48 11th St, Seattle, WA 98101"
298190,Gaming Mouse,1,100,08/25/19 12:37,"358 4th St, San Francisco, CA 94016"
298191,Apple Airpods Headphones,1,150,08/18/19 09:57,"152 Willow St, San Francisco, CA 94016"
298192,Apple Airpods Headphones,1,150,08/08/19 14:19,"555 Jackson St, Boston, MA 02215"
298193,iPhone,1,700,08/23/19 17:32,"343 Spruce St, San Francisco, CA 94016"
298194,Lightning Charging Cable,1,14.95,08/07/19 20:44,"825 2nd St, Boston, MA 02215"
298195,Macbook Pro,1,1699,08/30/19 17:30,"292 12th St, New York City, NY 10001"
298196,27in FHD Monitor,1,149.99,08/20/19 19:22,"304 Chestnut St, Portland, OR 97035"
298197,Apple Airpods Headphones,1,150,08/06/19 16:42,"545 Jackson St, San Francisco, CA 94016"
298198,Samsung Phone,1,650,08/02/19 18:33,"980 14th St, San Francisco, CA 94016"
298199,Cooling Pad,1,29.99,08/22/19 12:28,"677 Elm St, San Francisco, CA 94016"
298200,USB-C Charging Cable,1,11.95,08/29/19 20:04,"583 2nd St, Portland, OR 97035"
298201,Wired Headphones,1,11.99,08/29/19 19:42,"341 5th St, Boston, MA 02215"
298202,Wired Headphones,1,11.99,08/13/19 10:53,"786 5th St, New York City, NY 10001"
298203,Lightning Charging Cable,1,14.95,08/26/19 15:31,"553 Madison St, Seattle, WA 98101"
298204,USB-C Charging Cable,2,11.95,08/06/19 16:24,"536 Washington St, Portland, OR 97035"
298205,Flatscreen TV,1,300,08/25/19 14:52,"118 West St, Atlanta, GA 30301"
298206,Gaming Mouse,1,100,08/20/19 14:00,"129 Elm St, New York City, NY 10001"
298207,Apple Airpods Headphones,2,150,08/17/19 19:54,"871 Hill St, Los Angeles, CA 90001"
298208,Gaming Mouse,1,100,08/06/19 12:57,"284 Sunset St, Boston, MA 02215"
298209,AA Batteries (4-pack),2,3.84,08/10/19 18:41,"13 Johnson St, Seattle, WA 98101"
298210,Macbook Pro,1,1699,08/17/19 16:08,"219 6th St, Portland, OR 97035"
298211,Normal Keyboard,1,99.99,08/07/19 19:28,"728 Willow St, San Francisco, CA 94016"
298212,Normal Keyboard,1,99.99,08/24/19 19:26,"286 Hill St, New York City, NY 10001"
298213,AAA Batteries (4-pack),1,2.99,08/22/19 21:46,"37 Madison St, Dallas, TX 75001"
