Order ID,Product,Quantity Ordered,Price Each,Order Date,Purchase Address
252003,Bose SoundSport Headphones,1,99.99,05/06/19 17:37,"416 Lincoln St, San Francisco, CA 94016"
252004,AAA Batteries (4-pack),1,2.99,05/30/19 22:05,"117 Willow St, Los Angeles, CA 90001"
252005,AAA Batteries (4-pack),2,2.99,05/25/19 19:23,"805 Walnut St, Boston, MA 02215"
252006,Mechanical Keyboard,1,250.0,05/08/19 14:01,"761 Wilson St, San Francisco, CA 94016"
252007,Dell Laptop,1,999.99,05/15/19 12:02,"32 Washington St, Los Angeles, CA 90001"
252007,Gaming Mouse,1,100.0,05/15/19 12:02,"32 Washington St, Los Angeles, CA 90001"
252007,Wired Headphones,1,11.99,05/15/19 12:02,"32 Washington St, Los Angeles, CA 90001"
252008,Wired Headphones,1,11.99,05/13/19 22:15,"289 Highland St, Atlanta, GA 30301"
252009,34in Ultrawide Monitor,1,379.99,05/17/19 22:16,"912 Meadow St, Los Angeles, CA 90001"
252010,27in FHD Monitor,1,149.99,05/06/19 10:22,"737 11th St, New York City, NY 10001"
252011,Wired Headphones,1,11.99,05/04/19 23:37,"352 South St, New York City, NY 10001"
252012,Wired Headphones,1,11.99,05/25/19 16:39,"13 Lincoln St, Boston, MA 02215"
252013,iPhone,1,700.0,05/30/19 08:58,"828 Meadow St, Portland, OR 97035"
252014,Macbook Pro,1,1699.0,05/21/19 21:21,"543 Maple St, Los Angeles, CA 90001"
252015,Samsung Phone,1,650.0,05/11/19 12:20,"638 6th St, San Francisco, CA 94016"
252016,27in 4K Gaming Monitor,1,389.99,05/08/19 10:34,"917 14th St, New York City, NY 10001"
252017,Mechanical Keyboard,1,250.0,05/31/19 10:20,"111 Lake St, San Francisco, CA 94016"
252018,USB-C Charging Cable,1,11.95,05/18/19 19:13,"426 14th St, Atlanta, GA 30301"
,,,,,
252019,Lightning Charging Cable,1,14.95,05/15/19 01:59,"135 Elm St, Atlanta, GA 30301"
252020,Apple Airpods Headphones,1,150,05/02/19 14:08,"618 South St, Portland, ME 04101"
252021,AAA Batteries (4-pack),1,2.99,05/15/19 13:13,"96 Center St, Atlanta, GA 30301"
252022,27in FHD Monitor,1,149.99,05/03/19 11:21,"946 12th St, Austin, TX 73301"
252023,Apple Airpods Headphones,1,150,05/01/19 11:44,"733 Sunset St, Portland, OR 97035"
252024,Macbook Pro,1,1699,05/15/19 18:01,"971 2nd St, New York City, NY 10001"
252025,Cooling Pad,1,29.99,05/24/19 13:40,"286 Wilson St, Los Angeles, CA 90001"
252026,Apple Airpods Headphones,1,150,05/31/19 10:42,"683 9th St, Los Angeles, CA 90001"
252027,AA Batteries (4-pack),1,3.84,05/22/19 09:00,"564 8th St, New York City, NY 10001"
252028,Bose SoundSport Headphones,1,99.99,05/28/19 18:28,"615 13th St, San Francisco, CA 94016"
252029,iPhone,1,700,05/05/19 11:11,"889 Ridge St, Boston, MA 02215"
252030,Macbook Pro,1,1699,05/06/19 12:15,"231 River St, Portland, OR 97035"
252030,Apple Airpods Headphones,1,150,05/06/19 12:15,"231 River St, Portland, OR 97035"
252031,Mechanical Keyboard,1,250,05/28/19 13:54,"393 Jefferson St, Boston, MA 02215"
252032,USB-C Charging Cable,1,11.95,05/24/19 19:48,"250 Park St, Boston, MA 02215"
252033,Samsung Phone,1,650,05/11/19 05:18,"241 Hill St, Atlanta, GA 30301"
252034,AA Batteries (4-pack),3,3.84,05/22/19 19:15,"968 Highland St, Portland, OR 97035"
252035,Apple Airpods Headphones,1,150,05/24/19 11:46,"72 Highland St, Seattle, WA 98101"
252036,USB-C Charging Cable,1,11.95,05/17/19 13:08,"724 Park St, New York City, NY 10001"
252037,AAA Batteries (4-pack),2,2.99,05/19/19 12:44,"180 Park St, Los Angeles, CA 90001"
252038,USB-C Charging Cable,1,11.95,05/23/19 17:19,"924 4th St, San Francisco, CA 94016"
252038,AAA Batteries (4-pack),1,2.99,05/23/19 17:19,"924 4th St, San Francisco, CA 94016"
252039,Wired Headphones,1,11.99,05/12/19 15:57,"557 6th St, San Francisco, CA 94016"
252040,Apple Airpods Headphones,1,150,05/24/19 07:07,"741 8th St, San Francisco, CA 94016"
252041,Cooling Pad,1,29.99,05/12/19 23:31,"981 Johnson St, Los Angeles, CA 90001"
,,,,,
252042,Wired Headphones,1,11.99,05/13/19 17:50,"947 West St, New York City, NY 10001"
252043,Wired Headphones,1,11.99,05/31/19 13:36,"477 Chestnut St, Dallas, TX 75001"
252044,Wired Headphones,1,11.99,05/17/19 10:26,"760 4th St, New York City, NY 10001"
252045,AA Batteries (4-pack),1,3.84,05/18/19 19:21,"875 West St, San Francisco, CA 94016"
252046,Apple Airpods Headphones,1,150,05/22/19 16:51,"526 Dogwood St, Boston, MA 02215"
252047,Flatscreen TV,1,300,05/30/19 16:00,"985 Dogwood St, San Francisco, CA 94016"
252048,Gaming Mouse,1,100,05/18/19 23:40,"406 Lake St, New York City, NY 10001"
252049,USB-C Charging Cable,1,11.95,05/01/19 21:48,"3 Adams St, Atlanta, GA 30301"
252050,AA Batteries (4-pack),1,3.84,05/06/19 13:03,"932 Cedar St, New York City, NY 10001"
252051,Lightning Charging Cable,1,14.95,05/06/19 16:36,"630 Lakeview St, Los Angeles, CA 90001"
252052,Macbook Pro,1,1699,05/10/19 19:12,"416 8th St, Seattle, WA 98101"
252053,USB-C Charging Cable,1,11.95,05/22/19 12:24,"598 Wilson St, Los Angeles, CA 90001"
252054,Google Phone,1,600,05/15/19 13:13,"240 Ridge St, Los Angeles, CA 90001"
252055,27in FHD Monitor,1,149.99,05/08/19 22:06,"666 1st St, Los Angeles, CA 90001"
252056,34in Ultrawide Monitor,1,379.99,05/19/19 20:32,"132 Dogwood St, New York City, NY 10001"
252057,Wired Headphones,1,11.99,05/03/19 15:29,"33 Church St, Atlanta, GA 30301"
252058,AA Batteries (4-pack),1,3.84,05/10/19 13:56,"314 Pine St, Los Angeles, CA 90001"
252059,USB-C Charging Cable,1,11.95,05/20/19 11:01,"168 Meadow St, Los Angeles, CA 90001"
252060,Gaming Mouse,1,100,05/11/19 11:31,"404 4th St, Boston, MA 02215"
252061,AAA Batteries (4-pack),5,2.99,05/12/19 12:42,"463 Jefferson St, Seattle, WA 98101"
252062,AA Batteries (4-pack),1,3.84,05/06/19 01:39,"575 Cedar St, Los Angeles, CA 90001"
252063,Macbook Pro,1,1699,05/10/19 10:54,"992 Walnut St, Austin, TX 73301"
252064,Gaming Mouse,1,100,05/11/19 12:34,"335 4th St, Boston, MA 02215"
252065,USB-C Charging Cable,1,11.95,05/31/19 22:15,"481 8th St, San Francisco, CA 94016"
252065,Macbook Pro,1,1699,05/31/19 22:15,"481 8th St, San Francisco, CA 94016"
252066,Samsung Phone,1,650,05/16/19 16:30,"330 Ridge St, San Francisco, CA 94016"
252067,USB-C Charging Cable,1,11.95,05/23/19 21:44,"909 11th St, Portland, OR 97035"
252068,Gaming Mouse,1,100,05/22/19 19:12,"500 14th St, San Francisco, CA 94016"
252069,USB-C Charging Cable,2,11.95,05/26/19 14:27,"561 5th St, Seattle, WA 98101"
252070,Apple Airpods Headphones,1,150,05/31/19 17:33,"259 Jackson St, Atlanta, GA 30301"
252071,AA Batteries (4-pack),1,3.84,05/06/19 19:58,"804 Cedar St, Los Angeles, CA 90001"
252072,USB-C Charging Cable,1,11.95,05/13/19 15:01,"111 Dogwood St, San Francisco, CA 94016"
252073,AAA Batteries (4-pack),1,2.99,05/29/19 23:34,"587 Hickory St, Atlanta, GA 30301"
252074,Google Phone,1,600,05/31/19 14:18,"281 14th St, Austin, TX 73301"
252075,USB-C Charging Cable,1,11.95,05/14/19 23:45,"957 4th St, Seattle, WA 98101"
252076,Lightning Charging Cable,1,14.95,05/07/19 22:02,"819 Jefferson St, Dallas, TX 75001"
252077,27in FHD Monitor,1,149.99,05/08/19 10:43,"664 Walnut St, San Francisco, CA 94016"
252078,Mechanical Keyboard,1,250,05/29/19 14:56,"60 Chestnut St, Los Angeles, CA 90001"
252079,Wired Headphones,1,11.99,05/16/19 10:01,"15 Cedar St, San Francisco, CA 94016"
252080,AAA Batteries (4-pack),1,2.99,05/18/19 12:52,"113 Forest St, New York City, NY 10001"
252081,USB-C Charging Cable,2,11.95,05/16/19 15:45,"962 5th St, Los Angeles, CA 90001"
252082,Mechanical Keyboard,1,250,05/29/19 23:54,"581 River St, Dallas, TX 75001"
252083,AAA Batteries (4-pack),1,2.99,05/27/19 18:22,"542 Pine St, New York City, NY 10001"
252084,34in Ultrawide Monitor,1,379.99,05/17/19 00:05,"111 7th St, San Francisco, CA 94016"
252085,Bose SoundSport Headphones,1,99.99,05/30/19 15:31,"161 River St, Los Angeles, CA 90001"
252085,Wired Headphones,1,11.99,05/30/19 15:31,"161 River St, Los Angeles, CA 90001"
252086,Lightning Charging Cable,2,14.95,05/27/19 15:22,"898 Pine St, Los Angeles, CA 90001"
252087,Dell Laptop,1,999.99,05/20/19 09:58,"951 Madison St, Boston, MA 02215"
252088,iPhone,1,700,05/15/19 21:05,"701 2nd St, New York City, NY 10001"
252089,Flatscreen TV,1,300,05/12/19 19:08,"93 Park St, Los Angeles, CA 90001"
252090,Apple Airpods Headphones,1,150,05/13/19 14:42,"862 9th St, Boston, MA 02215"
252091,USB-C Charging Cable,1,11.95,05/15/19 20:24,"91 Pine St, Atlanta, GA 30301"
252092,Bose SoundSport Headphones,1,99.99,05/18/19 18:50,"404 Walnut St, Dallas, TX 75001"
252093,Lightning Charging Cable,1,14.95,05/28/19 11:33,"669 Ridge St, San Francisco, CA 94016"
252094,AAA Batteries (4-pack),1,2.99,05/03/19 09:41,"157 Jackson St, Atlanta, GA 30301"
252095,USB-C Charging Cable,2,11.95,05/04/19 21:39,"326 Washington St, New York City, NY 10001"
252096,Lightning Charging Cable,1,14.95,05/09/19 11:22,"914 Cedar St, San Francisco, CA 94016"
252097,Macbook Pro,1,1699,05/10/19 14:03,"879 Pine St, San Francisco, CA 94016"
252098,Normal Keyboard,1,99.99,05/15/19 19:48,"29 Park St, New York City, NY 10001"
252099,Bose SoundSport Headphones,1,99.99,05/10/19 19:05,"975 Walnut St, San Francisco, CA 94016"
252100,Cooling Pad,1,29.99,05/17/19 22:22,"609 Hickory St, Boston, MA 02215"
252101,Lightning Charging Cable,1,14.95,05/02/19 20:30,"925 Sunset St, San Francisco, CA 94016"
252102,Macbook Air,1,1200,05/26/19 08:41,"606 Adams St, San Francisco, CA 94016"
252103,Samsung Phone,1,650,05/13/19 15:50,"819 Meadow St, Atlanta, GA 30301"
252103,Wired Headphones,1,11.99,05/13/19 15:50,"819 Meadow St, Atlanta, GA 30301"
252104,AA Batteries (4-pack),2,3.84,05/14/19 11:57,"904 5th St, New York City, NY 10001"
252105,USB-C Charging Cable,1,11.95,05/27/19 12:43,"269 Lincoln St, San Francisco, CA 94016"
252106,Wired Headphones,1,11.99,05/14/19 20:29,"423 Jackson St, Boston, MA 02215"
252107,Apple Airpods Headphones,1,150,05/16/19 00:55,"149 Chestnut St, San Francisco, CA 94016"
252108,Bose SoundSport Headphones,1,99.99,05/08/19 10:31,"665 4th St, New York City, NY 10001"
252109,Bose SoundSport Headphones,1,99.99,05/03/19 20:11,"800 10th St, San Francisco, CA 94016"
252110,AA Batteries (4-pack),1,3.84,05/24/19 20:25,"153 Wilson St, Atlanta, GA 30301"
252111,AA Batteries (4-pack),2,3.84,05/07/19 12:16,"272 Park St, New York City, NY 10001"
252112,iPhone,1,700,05/22/19 16:50,"244 8th St, Boston, MA 02215"
252113,Wired Headphones,1,11.99,05/10/19 00:48,"63 Maple St, San Francisco, CA 94016"
252114,Wired Headphones,1,11.99,05/01/19 10:58,"73 10th St, Dallas, TX 75001"
252115,Macbook Pro,1,1699,05/09/19 18:15,"911 13th St, San Francisco, CA 94016"
252115,Normal Keyboard,1,99.99,05/09/19 18:15,"911 13th St, San Francisco, CA 94016"
252116,Mechanical Keyboard,1,250,05/17/19 20:00,"145 Madison St, Atlanta, GA 30301"
252117,iPhone,1,700,05/17/19 13:18,"316 1st St, San Francisco, CA 94016"
252118,Lightning Charging Cable,1,14.95,05/04/19 11:09,"414 Sunset St, San Francisco, CA 94016"
252119,USB-C Charging Cable,1,11.95,05/01/19 10:02,"6 Pine St, Los Angeles, CA 90001"
252120,Gaming Mouse,1,100,05/26/19 17:24,"574 Hickory St, Austin, TX 73301"
252121,Lightning Charging Cable,2,14.95,05/01/19 09:53,"749 Ridge St, San Francisco, CA 94016"
252122,AAA Batteries (4-pack),1,2.99,05/15/19 14:47,"468 North St, Seattle, WA 98101"
252123,Wired Headphones,1,11.99,05/04/19 11:23,"812 13th St, San Francisco, CA 94016"
252124,AA Batteries (4-pack),1,3.84,05/08/19 22:18,"532 Main St, Dallas, TX 75001"
252125,Wired Headphones,1,11.99,05/28/19 17:22,"108 Cedar St, Seattle, WA 98101"
252126,Cooling Pad,1,29.99,05/26/19 19:14,"667 Jefferson St, San Francisco, CA 94016"
252127,iPhone,1,700,05/23/19 10:34,"15 11th St, Los Angeles, CA 90001"
252128,USB-C Charging Cable,1,11.95,05/03/19 12:26,"960 Forest St, San Francisco, CA 94016"
252129,Apple Airpods Headphones,1,150,05/09/19 09:57,"571 Madison St, Los Angeles, CA 90001"
252130,Bose SoundSport Headphones,1,99.99,05/13/19 15:54,"206 10th St, San Francisco, CA 94016"
252130,Macbook Air,1,1200,05/13/19 15:54,"206 10th St, San Francisco, CA 94016"
252131,Macbook Pro,1,1699,05/03/19 17:29,"56 West St, Los Angeles, CA 90001"
252132,Lightning Charging Cable,1,14.95,05/27/19 09:57,"594 4th St, Portland, ME 04101"
252133,Normal Keyboard,1,99.99,05/16/19 16:02,"60 Jackson St, Boston, MA 02215"
252134,AAA Batteries (4-pack),1,2.99,05/27/19 15:38,"927 Adams St, Los Angeles, CA 90001"
252134,Bose SoundSport Headphones,1,99.99,05/27/19 15:38,"927 Adams St, Los Angeles, CA 90001"
252135,iPhone,1,700,05/10/19 18:13,"789 Madison St, Atlanta, GA 30301"
252135,Lightning Charging Cable,1,14.95,05/10/19 18:13,"789 Madison St, Atlanta, GA 30301"
252136,iPhone,1,700,05/24/19 07:44,"49 Spruce St, San Francisco, CA 94016"
252137,Dell Laptop,1,999.99,05/22/19 16:40,"235 11th St, Boston, MA 02215"
252137,Cooling Pad,1,29.99,05/22/19 16:40,"235 11th St, Boston, MA 02215"
252138,Google Phone,1,600,05/21/19 11:42,"493 West St, Dallas, TX 75001"
252139,Lightning Charging Cable,1,14.95,05/01/19 19:53,"686 Main St, Boston, MA 02215"
252140,Bose SoundSport Headphones,1,99.99,05/10/19 19:14,"110 Hill St, New York City, NY 10001"
252141,Bose SoundSport Headphones,1,99.99,05/26/19 17:48,"640 Spruce St, Los Angeles, CA 90001"
252142,Wired Headphones,1,11.99,05/01/19 11:50,"527 Cherry St, San Francisco, CA 94016"
252143,Bose SoundSport Headphones,1,99.99,05/31/19 10:21,"132 Main St, San Francisco, CA 94016"
252144,Flatscreen TV,1,300,05/10/19 04:16,"648 Walnut St, San Francisco, CA 94016"
252145,USB-C Charging Cable,2,11.95,05/27/19 19:13,"393 Willow St, San Francisco, CA 94016"
252146,20in Monitor,1,109.99,05/08/19 10:05,"99 Walnut St, Boston, MA 02215"
252147,Mechanical Keyboard,1,250,05/17/19 12:01,"486 9th St, San Francisco, CA 94016"
252148,Bose SoundSport Headphones,1,99.99,05/08/19 13:47,"930 12th St, San Francisco, CA 94016"
252149,Apple Airpods Headphones,1,150,05/29/19 01:03,"211 1st St, San Francisco, CA 94016"
252150,Google Phone,1,600,05/08/19 11:42,"840 Jackson St, Los Angeles, CA 90001"
252151,Gaming Mouse,1,100,05/24/19 21:51,"322 South St, New York City, NY 10001"
252152,34in Ultrawide Monitor,1,379.99,05/20/19 18:28,"550 Adams St, Seattle, WA 98101"
252153,AA Batteries (4-pack),1,3.84,05/23/19 08:41,"324 Madison St, Los Angeles, CA 90001"
252154,USB-C Charging Cable,1,11.95,05/08/19 21:37,"398 Willow St, New York City, NY 10001"
252155,Mechanical Keyboard,1,250,05/30/19 10:23,"517 Highland St, San Francisco, CA 94016"
252156,AA Batteries (4-pack),1,3.84,05/28/19 23:22,"706 Maple St, Dallas, TX 75001"
252157,Macbook Pro,1,1699,05/02/19 20:48,"768 Meadow St, Atlanta, GA 30301"
252158,Lightning Charging Cable,1,14.95,05/12/19 18:29,"213 Johnson St, Portland, OR 97035"
252159,Apple Airpods Headphones,1,150,05/30/19 08:38,"800 Jackson St, Boston, MA 02215"
252160,Cooling Pad,1,29.99,05/16/19 17:43,"424 Maple St, San Francisco, CA 94016"
252161,USB-C Charging Cable,1,11.95,05/01/19 11:42,"875 10th St, Dallas, TX 75001"
252162,Macbook Pro,1,1699,05/10/19 11:26,"171 Hickory St, San Francisco, CA 94016"
252163,USB-C Charging Cable,1,11.95,05/12/19 22:57,"368 Spruce St, Portland, OR 97035"
252164,iPhone,1,700,05/15/19 09:44,"738 2nd St, Boston, MA 02215"
252165,AA Batteries (4-pack),1,3.84,05/06/19 12:54,"83 13th St, San Francisco, CA 94016"
252166,Wired Headphones,1,11.99,05/25/19 13:46,"382 10th St, Atlanta, GA 30301"
252167,USB-C Charging Cable,1,11.95,05/28/19 21:21,"234 2nd St, Los Angeles, CA 90001"
252168,Lightning Charging Cable,1,14.95,05/16/19 18:26,"725 13th St, Los Angeles, CA 90001"
252169,Bose SoundSport Headphones,1,99.99,05/19/19 10:19,"177 11th St, New York City, NY 10001"
252170,AAA Batteries (4-pack),1,2.99,05/11/19 18:13,"331 Cedar St, Seattle, WA 98101"
252171,Google Phone,1,600,05/14/19 22:05,"281 River St, New York City, NY 10001"
252172,AAA Batteries (4-pack),1,2.99,05/06/19 19:58,"939 Elm St, Portland, ME 04101"
252173,USB-C Charging Cable,2,11.95,05/13/19 13:44,"690 Willow St, Dallas, TX 75001"
252174,USB-C Charging Cable,2,11.95,05/27/19 14:21,"836 6th St, Boston, MA 02215"
252175,Lenovo Laptop,1,899.99,05/03/19 16:14,"818 Washington St, Portland, OR 97035"
252175,Cooling Pad,1,29.99,05/03/19 16:14,"818 Washington St, Portland, OR 97035"
252176,iPhone,1,700,05/16/19 16:46,"747 Church St, San Francisco, CA 94016"
252176,Lightning Charging Cable,1,14.95,05/16/19 16:46,"747 Church St, San Francisco, CA 94016"
252177,Lightning Charging Cable,1,14.95,05/22/19 02:12,"865 Hill St, Seattle, WA 98101"
252178,Normal Keyboard,1,99.99,05/19/19 14:45,"552 Lincoln St, San Francisco, CA 94016"
252179,Apple Airpods Headphones,1,150,05/20/19 13:39,"495 12th St, New York City, NY 10001"
252180,20in Monitor,1,109.99,05/19/19 20:43,"867 Wilson St, Seattle, WA 98101"
252181,Wired Headphones,1,11.99,05/30/19 21:26,"493 6th St, Boston, MA 02215"
252182,AA Batteries (4-pack),2,3.84,05/26/19 18:57,"873 Wilson St, San Francisco, CA 94016"
252183,AAA Batteries (4-pack),1,2.99,05/20/19 18:15,"320 Jefferson St, Los Angeles, CA 90001"
252184,AA Batteries (4-pack),1,3.84,05/23/19 14:51,"67 Washington St, Portland, OR 97035"
252185,Macbook Pro,1,1699,05/05/19 00:35,"105 Dogwood St, Seattle, WA 98101"
252186,USB-C Charging Cable,1,11.95,05/26/19 11:29,"25 12th St, Seattle, WA 98101"
252187,27in FHD Monitor,1,149.99,05/09/19 13:33,"76 Ridge St, Los Angeles, CA 90001"
252188,Gaming Mouse,1,100,05/14/19 13:31,"774 Adams St, Boston, MA 02215"
252189,Bose SoundSport Headphones,1,99.99,05/13/19 21:50,"224 4th St, Los Angeles, CA 90001"
252190,Macbook Air,1,1200,05/18/19 12:08,"694 11th St, San Francisco, CA 94016"
252191,27in 4K Gaming Monitor,1,389.99,05/24/19 00:14,"552 West St, New York City, NY 10001"
252192,iPhone,1,700,05/04/19 16:41,"611 Park St, San Francisco, CA 94016"
252193,AA Batteries (4-pack),1,3.84,05/16/19 08:24,"582 Willow St, New York City, NY 10001"
252194,iPhone,1,700,05/15/19 13:01,"251 Lincoln St, Seattle, WA 98101"
252195,USB-C Charging Cable,1,11.95,05/29/19 13:15,"748 14th St, Los Angeles, CA 90001"
252196,Normal Keyboard,1,99.99,05/03/19 10:00,"332 Cedar St, Portland, OR 97035"
252197,AA Batteries (4-pack),1,3.84,05/16/19 21:50,"26 Spruce St, Los Angeles, CA 90001"
252197,Bose SoundSport Headphones,1,99.99,05/16/19 21:50,"26 Spruce St, Los Angeles, CA 90001"
252198,Apple Airpods Headphones,1,150,05/10/19 14:26,"710 Sunset St, Los Angeles, CA 90001"
252199,Apple Airpods Headphones,1,150,05/02/19 03:24,"795 Washington St, Seattle, WA 98101"
252200,Cooling Pad,1,29.99,05/04/19 10:29,"953 5th St, Los Angeles, CA 90001"
252201,Apple Airpods Headphones,1,150,05/27/19 14:21,"4 14th St, Los Angeles, CA 90001"
252202,AAA Batteries (4-pack),1,2.99,05/05/19 13:47,"853 4th St, Austin, TX 73301"
252203,AA Batteries (4-pack),1,3.84,05/26/19 18:06,"669 Jackson St, Los Angeles, CA 90001"
252204,Lenovo Laptop,1,899.99,05/13/19 20:00,"962 Hickory St, Dallas, TX 75001"
252205,Bose SoundSport Headphones,1,99.99,05/20/19 21:15,"472 Willow St, Los Angeles, CA 90001"
252206,Cooling Pad,1,29.99,05/02/19 20:34,"466 Johnson St, Boston, MA 02215"
252207,USB-C Charging Cable,1,11.95,05/16/19 15:09,"242 14th St, Atlanta, GA 30301"
252208,AA Batteries (4-pack),1,3.84,05/19/19 12:00,"400 11th St, Los Angeles, CA 90001"
252209,Wired Headphones,1,11.99,05/12/19 15:22,"147 Pine St, Portland, OR 97035"
252210,Gaming Mouse,1,100,05/10/19 20:39,"774 South St, New York City, NY 10001"
252211,AA Batteries (4-pack),1,3.84,05/20/19 04:47,"839 West St, Austin, TX 73301"
252212,Normal Keyboard,1,99.99,05/24/19 21:17,"189 Church St, New York City, NY 10001"
252213,20in Monitor,1,109.99,05/16/19 22:00,"333 Wilson St, New York City, NY 10001"
252214,USB-C Charging Cable,1,11.95,05/05/19 17:31,"962 Lakeview St, Los Angeles, CA 90001"
252215,AA Batteries (4-pack),1,3.84,05/26/19 14:28,"719 Walnut St, Boston, MA 02215"
252216,Wired Headphones,2,11.99,05/09/19 11:43,"64 Maple St, Dallas, TX 75001"
252217,Bose SoundSport Headphones,1,99.99,05/19/19 19:16,"64 Forest St, San Francisco, CA 94016"
252218,Wired Headphones,1,11.99,05/24/19 12:13,"855 Park St, Seattle, WA 98101"
252219,27in FHD Monitor,1,149.99,05/22/19 15:53,"672 Church St, Atlanta, GA 30301"
252220,20in Monitor,1,109.99,05/29/19 23:37,"197 5th St, Seattle, WA 98101"
