Order ID,Product,Quantity Ordered,Price Each,Order Date,Purchase Address
351624,iPhone,1,700.0,12/19/19 12:15,"671 Elm St, Dallas, TX 75001"
351624,Wired Headphones,1,11.99,12/19/19 12:15,"671 Elm St, Dallas, TX 75001"
351625,Wired Headphones,1,11.99,12/19/19 14:47,"505 Walnut St, Austin, TX 73301"
351626,27in FHD Monitor,1,149.99,12/16/19 23:52,"846 Washington St, Atlanta, GA 30301"
351627,Bose SoundSport Headphones,1,99.99,12/15/19 22:16,"244 Lincoln St, Seattle, WA 98101"
351628,Apple Airpods Headphones,1,150.0,12/10/19 19:31,"634 Chestnut St, San Francisco, CA 94016"
351629,Lightning Charging Cable,1,14.95,12/24/19 18:26,"44 Main St, San Francisco, CA 94016"
351630,AA Batteries (4-pack),1,3.84,12/15/19 17:53,"467 South St, Atlanta, GA 30301"
351631,AA Batteries (4-pack),3,3.84,12/10/19 23:42,"334 Wilson St, New York City, NY 10001"
351632,Gaming Mouse,1,100.0,12/08/19 09:58,"631 Pine St, Seattle, WA 98101"
351633,20in Monitor,1,109.99,12/20/19 08:32,"865 Dogwood St, New York City, NY 10001"
351634,USB-C Charging Cable,2,11.95,12/23/19 19:14,"13 Meadow St, New York City, NY 10001"
351635,USB-C Charging Cable,1,11.95,12/01/19 10:47,"941 Forest St, Dallas, TX 75001"
351636,iPhone,1,700.0,12/08/19 12:04,"238 Lakeview St, New York City, NY 10001"
351637,Wired Headphones,2,11.99,12/14/19 00:07,"504 Lincoln St, Los Angeles, CA 90001"
351638,Macbook Air,1,1200.0,12/08/19 21:10,"421 Cherry St, New York City, NY 10001"
351638,Normal Keyboard,1,99.99,12/08/19 21:10,"421 Cherry St, New York City, NY 10001"
351639,27in 4K Gaming Monitor,1,389.99,12/31/19 15:43,"409 West St, Seattle, WA 98101"
351640,iPhone,1,700.0,12/14/19 09:03,"235 Maple St, Austin, TX 73301"
351641,Normal Keyboard,1,99.99,12/04/19 16:22,"112 Ridge St, New York City, NY 10001"
351642,Normal Keyboard,1,99.99,12/28/19 22:31,"439 Jefferson St, San Francisco, CA 94016"
351643,Google Phone,1,600.0,12/21/19 09:21,"399 Main St, San Francisco, CA 94016"
351644,USB-C Charging Cable,1,11.95,12/08/19 15:06,"997 Pine St, Boston, MA 02215"
351645,Wired Headphones,1,11.99,12/23/19 20:54,"533 Lake St, Austin, TX 73301"
351646,Wired Headphones,1,11.99,12/23/19 23:01,"957 6th St, Seattle, WA 98101"
351647,Bose SoundSport Headphones,1,99.99,12/14/19 04:52,"940 10th St, Los Angeles, CA 90001"
351648,Wired Headphones,1,11.99,12/15/19 00:49,"188 2nd St, New York City, NY 10001"
351649,USB-C Charging Cable,1,11.95,12/22/19 10:25,"14 12th St, Los Angeles, CA 90001"
351650,Gaming Mouse,1,100.0,12/03/19 07:55,"1 Highland St, San Francisco, CA 94016"
351651,Apple Airpods Headphones,1,150.0,12/30/19 23:00,"592 9th St, Portland, OR 97035"
351652,Samsung Phone,1,650.0,12/30/19 06:58,"232 Johnson St, San Francisco, CA 94016"
351652,USB-C Charging Cable,1,11.95,12/30/19 06:58,"232 Johnson St, San Francisco, CA 94016"
351653,Macbook Pro,1,1699.0,12/02/19 23:09,"535 Jackson St, New York City, NY 10001"
351654,Flatscreen TV,1,300.0,12/04/19 00:00,"251 Jackson St, Los Angeles, CA 90001"
351655,Gaming Mouse,1,100.0,12/15/19 23:36,"84 4th St, Dallas, TX 75001"
351655,USB-C Charging Cable,1,11.95,12/15/19 23:36,"84 4th St, Dallas, TX 75001"
351656,Apple Airpods Headphones,1,150.0,12/27/19 19:57,"631 Main St, Seattle, WA 98101"
351657,AA Batteries (4-pack),1,3.84,12/21/19 21:45,"43 Pine St, New York City, NY 10001"
351658,20in Monitor,1,109.99,12/23/19 01:08,"261 9th St, New York City, NY 10001"
351659,27in 4K Gaming Monitor,1,389.99,12/01/19 14:02,"97 12th St, Portland, OR 97035"
351659,Mechanical Keyboard,1,250.0,12/01/19 14:02,"97 12th St, Portland, OR 97035"
351660,Wired Headphones,1,11.99,12/12/19 00:07,"846 Adams St, Boston, MA 02215"
351661,Bose SoundSport Headphones,1,99.99,12/11/19 18:58,"262 South St, Los Angeles, CA 90001"
351661,Google Phone,1,600.0,12/11/19 18:58,"262 South St, Los Angeles, CA 90001"
351662,Lightning Charging Cable,1,14.95,12/28/19 20:15,"509 Lincoln St, New York City, NY 10001"
351663,Lightning Charging Cable,1,14.95,12/25/19 18:59,"788 Ridge St, Atlanta, GA 30301"
351664,AAA Batteries (4-pack),1,2.99,12/17/19 12:07,"362 Wilson St, Atlanta, GA 30301"
351665,Normal Keyboard,1,99.99,12/02/19 18:03,"616 Madison St, San Francisco, CA 94016"
351666,Wired Headphones,1,11.99,12/08/19 14:44,"744 Johnson St, Los Angeles, CA 90001"
351667,Lightning Charging Cable,1,14.95,12/27/19 11:34,"787 Lincoln St, Atlanta, GA 30301"
351668,Wired Headphones,1,11.99,12/21/19 13:47,"601 Hill St, Dallas, TX 75001"
351669,Dell Laptop,1,999.99,12/15/19 00:41,"662 1st St, Dallas, TX 75001"
351670,Gaming Mouse,1,100.0,12/14/19 20:17,"688 Chestnut St, Dallas, TX 75001"
351671,USB-C Charging Cable,1,11.95,12/11/19 12:39,"952 Washington St, San Francisco, CA 94016"
351672,Wired Headphones,1,11.99,12/02/19 16:33,"500 13th St, New York City, NY 10001"
351673,Macbook Air,1,1200.0,12/17/19 13:45,"548 Pine St, Dallas, TX 75001"
351674,Wired Headphones,1,11.99,12/04/19 21:56,"637 Lincoln St, San Francisco, CA 94016"
351675,AA Batteries (4-pack),3,3.84,12/06/19 14:28,"643 Sunset St, Boston, MA 02215"
351676,Gaming Mouse,1,100.0,12/07/19 14:18,"271 Elm St, Seattle, WA 98101"
351677,Lenovo Laptop,1,899.99,12/22/19 18:28,"322 Washington St, San Francisco, CA 94016"
351678,34in Ultrawide Monitor,1,379.99,12/02/19 21:24,"869 Spruce St, Seattle, WA 98101"
351679,AAA Batteries (4-pack),2,2.99,12/17/19 20:38,"524 9th St, New York City, NY 10001"
351680,Wired Headphones,1,11.99,12/07/19 14:10,"771 River St, Austin, TX 73301"
351681,27in FHD Monitor,1,149.99,12/24/19 13:25,"188 Lincoln St, Boston, MA 02215"
351682,Normal Keyboard,1,99.99,12/05/19 08:55,"361 Pine St, San Francisco, CA 94016"
351683,34in Ultrawide Monitor,1,379.99,12/06/19 20:13,"324 Lakeview St, Dallas, TX 75001"
351684,Gaming Mouse,1,100.0,12/12/19 17:25,"790 5th St, New York City, NY 10001"
351685,Mechanical Keyboard,1,250.0,12/12/19 15:05,"531 10th St, San Francisco, CA 94016"
351686,Wired Headphones,1,11.99,12/29/19 17:16,"98 North St, San Francisco, CA 94016"
351687,34in Ultrawide Monitor,1,379.99,12/30/19 01:06,"661 Hill St, Boston, MA 02215"
351688,Apple Airpods Headphones,1,150.0,12/03/19 17:00,"949 5th St, Atlanta, GA 30301"
351689,Samsung Phone,1,650.0,12/25/19 14:38,"886 Cherry St, Dallas, TX 75001"
351690,Cooling Pad,1,29.99,12/16/19 20:06,"301 Walnut St, Seattle, WA 98101"
351691,Lightning Charging Cable,3,14.95,12/02/19 15:53,"752 Chestnut St, Dallas, TX 75001"
351692,USB-C Charging Cable,1,11.95,12/16/19 18:07,"299 Walnut St, San Francisco, CA 94016"
351693,Apple Airpods Headphones,1,150.0,12/18/19 20:50,"53 Church St, Portland, OR 97035"
351694,Cooling Pad,1,29.99,12/08/19 23:17,"487 Willow St, San Francisco, CA 94016"
351695,AA Batteries (4-pack),1,3.84,12/08/19 13:20,"350 Highland St, Austin, TX 73301"
351696,Google Phone,1,600.0,12/29/19 07:43,"187 13th St, Dallas, TX 75001"
351697,Lightning Charging Cable,1,14.95,12/27/19 05:30,"884 Walnut St, Seattle, WA 98101"
351698,Google Phone,1,600.0,12/22/19 12:36,"558 North St, San Francisco, CA 94016"
351699,Apple Airpods Headphones,1,150.0,12/13/19 15:50,"190 River St, New York City, NY 10001"
351700,Lightning Charging Cable,3,14.95,12/18/19 15:32,"628 Jackson St, Los Angeles, CA 90001"
351701,AAA Batteries (4-pack),3,2.99,12/30/19 16:55,"485 Wilson St, Austin, TX 73301"
351702,LG Dryer,1,600.0,12/03/19 08:01,"23 Ridge St, Dallas, TX 75001"
351703,AA Batteries (4-pack),1,3.84,12/13/19 19:51,"833 Lake St, San Francisco, CA 94016"
351704,Apple Airpods Headphones,1,150.0,12/31/19 16:53,"406 River St, Los Angeles, CA 90001"
351705,27in FHD Monitor,1,149.99,12/01/19 11:17,"637 Forest St, San Francisco, CA 94016"
351706,Wired Headphones,1,11.99,12/09/19 18:09,"627 Madison St, San Francisco, CA 94016"
351707,34in Ultrawide Monitor,1,379.99,12/28/19 15:08,"405 9th St, Boston, MA 02215"
351708,Apple Airpods Headphones,1,150.0,12/08/19 11:45,"584 Willow St, San Francisco, CA 94016"
351709,27in FHD Monitor,1,149.99,12/04/19 22:36,"63 Park St, Dallas, TX 75001"
351710,Bose SoundSport Headphones,1,99.99,12/21/19 01:14,"518 Johnson St, New York City, NY 10001"
351711,Bose SoundSport Headphones,1,99.99,12/28/19 18:59,"267 Johnson St, New York City, NY 10001"
351712,Normal Keyboard,1,99.99,12/04/19 11:52,"427 Park St, Dallas, TX 75001"
351713,AA Batteries (4-pack),1,3.84,12/20/19 17:41,"550 Hill St, Dallas, TX 75001"
351714,Apple Airpods Headphones,1,150.0,12/30/19 16:53,"329 Madison St, San Francisco, CA 94016"
351715,AAA Batteries (4-pack),1,2.99,12/18/19 22:44,"317 Jefferson St, San Francisco, CA 94016"
351716,USB-C Charging Cable,1,11.95,12/27/19 13:26,"791 Lakeview St, Los Angeles, CA 90001"
351717,Lightning Charging Cable,1,14.95,12/21/19 20:14,"871 2nd St, San Francisco, CA 94016"
351718,Bose SoundSport Headphones,1,99.99,12/30/19 23:48,"539 1st St, Los Angeles, CA 90001"
351719,34in Ultrawide Monitor,1,379.99,12/09/19 19:27,"201 Dogwood St, Boston, MA 02215"
351719,Mechanical Keyboard,1,250.0,12/09/19 19:27,"201 Dogwood St, Boston, MA 02215"
351720,USB-C Charging Cable,2,11.95,12/11/19 19:27,"407 Adams St, Seattle, WA 98101"
351721,USB-C Charging Cable,1,11.95,12/15/19 17:15,"788 Chestnut St, Dallas, TX 75001"
351722,AAA Batteries (4-pack),2,2.99,12/26/19 10:18,"178 8th St, Boston, MA 02215"
351723,Apple Airpods Headphones,1,150.0,12/06/19 20:17,"651 Church St, Boston, MA 02215"
351724,Cooling Pad,1,29.99,12/17/19 14:03,"148 9th St, Seattle, WA 98101"
351725,Bose SoundSport Headphones,1,99.99,12/24/19 09:17,"300 9th St, New York City, NY 10001"
351726,Apple Airpods Headphones,1,150.0,12/10/19 14:38,"773 North St, Atlanta, GA 30301"
351727,Apple Airpods Headphones,1,150.0,12/19/19 21:36,"274 Hill St, Dallas, TX 75001"
351728,USB-C Charging Cable,1,11.95,12/01/19 19:49,"748 Maple St, Dallas, TX 75001"
351729,Dell Laptop,1,999.99,12/01/19 09:20,"19 Hickory St, San Francisco, CA 94016"
351730,Apple Airpods Headphones,1,150.0,12/14/19 23:57,"604 South St, Los Angeles, CA 90001"
351731,USB-C Charging Cable,1,11.95,12/07/19 12:08,"194 1st St, San Francisco, CA 94016"
351732,AAA Batteries (4-pack),1,2.99,12/28/19 02:53,"75 Lakeview St, Austin, TX 73301"
351733,Cooling Pad,1,29.99,12/23/19 11:52,"366 Forest St, Portland, OR 97035"
351734,Apple Airpods Headphones,1,150.0,12/23/19 11:58,"977 River St, Los Angeles, CA 90001"
351735,Samsung Phone,1,650.0,12/01/19 17:15,"524 West St, New York City, NY 10001"
351736,LG Dryer,1,600.0,12/19/19 15:33,"861 Washington St, Boston, MA 02215"
351737,USB-C Charging Cable,1,11.95,12/08/19 13:13,"712 7th St, Boston, MA 02215"
351738,Gaming Mouse,1,100.0,12/02/19 17:22,"672 Center St, San Francisco, CA 94016"
351739,Apple Airpods Headphones,1,150.0,12/03/19 18:25,"990 Chestnut St, San Francisco, CA 94016"
351739,27in FHD Monitor,1,149.99,12/03/19 18:25,"990 Chestnut St, San Francisco, CA 94016"
351740,Cooling Pad,1,29.99,12/25/19 23:23,"430 5th St, San Francisco, CA 94016"
351741,Apple Airpods Headphones,1,150.0,12/28/19 16:17,"338 Ridge St, Los Angeles, CA 90001"
351742,Apple Airpods Headphones,1,150.0,12/09/19 16:28,"915 12th St, San Francisco, CA 94016"
351743,AA Batteries (4-pack),1,3.84,12/07/19 15:03,"880 2nd St, Los Angeles, CA 90001"
351744,Apple Airpods Headphones,1,150.0,12/31/19 13:14,"568 5th St, San Francisco, CA 94016"
351745,Lenovo Laptop,1,899.99,12/02/19 10:02,"366 Sunset St, New York City, NY 10001"
351746,AAA Batteries (4-pack),2,2.99,12/06/19 17:33,"5 Wilson St, Portland, OR 97035"
351747,Cooling Pad,1,29.99,12/11/19 19:24,"127 West St, Portland, OR 97035"
351748,Normal Keyboard,1,99.99,12/16/19 09:31,"380 Madison St, Boston, MA 02215"
351749,Wired Headphones,1,11.99,12/24/19 09:24,"882 Main St, San Francisco, CA 94016"
351750,Cooling Pad,1,29.99,12/01/19 21:00,"650 Walnut St, Dallas, TX 75001"
351751,USB-C Charging Cable,1,11.95,12/16/19 19:48,"245 11th St, Seattle, WA 98101"
351752,iPhone,1,700.0,12/03/19 17:52,"511 Madison St, San Francisco, CA 94016"
351752,Wired Headphones,1,11.99,12/03/19 17:52,"511 Madison St, San Francisco, CA 94016"
351752,Flatscreen TV,1,300.0,12/03/19 17:52,"511 Madison St, San Francisco, CA 94016"
351753,AAA Batteries (4-pack),1,2.99,12/12/19 22:39,"325 Willow St, Los Angeles, CA 90001"
351754,Wired Headphones,1,11.99,12/14/19 12:05,"993 Forest St, Los Angeles, CA 90001"
351755,Bose SoundSport Headphones,1,99.99,12/13/19 07:37,"317 Willow St, New York City, NY 10001"
351756,AA Batteries (4-pack),1,3.84,12/30/19 14:41,"267 Dogwood St, Dallas, TX 75001"
351757,Mechanical Keyboard,1,250.0,12/03/19 12:51,"68 Dogwood St, San Francisco, CA 94016"
351758,Normal Keyboard,1,99.99,12/29/19 18:26,"268 Main St, San Francisco, CA 94016"
351759,Bose SoundSport Headphones,1,99.99,12/09/19 14:25,"111 1st St, New York City, NY 10001"
351760,Wired Headphones,1,11.99,12/10/19 06:32,"845 5th St, Los Angeles, CA 90001"
351761,Wired Headphones,1,11.99,12/16/19 04:53,"754 Adams St, Portland, OR 97035"
351762,Google Phone,1,600.0,12/25/19 17:10,"827 West St, Atlanta, GA 30301"
351762,USB-C Charging Cable,1,11.95,12/25/19 17:10,"827 West St, Atlanta, GA 30301"
351763,Bose SoundSport Headphones,1,99.99,12/19/19 14:19,"690 River St, San Francisco, CA 94016"
351764,Macbook Pro,1,1699.0,12/06/19 19:02,"779 Hill St, San Francisco, CA 94016"
351765,Samsung Phone,1,650.0,12/18/19 17:58,"315 Jackson St, Seattle, WA 98101"
351766,Bose SoundSport Headphones,1,99.99,12/11/19 23:15,"127 Cherry St, Boston, MA 02215"
351767,Normal Keyboard,1,99.99,12/02/19 08:34,"709 Forest St, San Francisco, CA 94016"
351768,Bose SoundSport Headphones,1,99.99,12/02/19 14:59,"392 West St, Los Angeles, CA 90001"
351769,Apple Airpods Headphones,1,150.0,12/02/19 11:38,"574 Cherry St, Atlanta, GA 30301"
351770,27in FHD Monitor,1,149.99,12/23/19 10:36,"5 Ridge St, Seattle, WA 98101"
351771,AAA Batteries (4-pack),1,2.99,12/20/19 15:33,"807 Forest St, Los Angeles, CA 90001"
351772,Lenovo Laptop,1,899.99,12/02/19 14:36,"546 Main St, Dallas, TX 75001"
351773,Flatscreen TV,1,300.0,12/17/19 08:12,"540 Lake St, Los Angeles, CA 90001"
351774,Lightning Charging Cable,1,14.95,01/01/20 00:32,"444 Meadow St, Seattle, WA 98101"
351775,USB-C Charging Cable,1,11.95,12/25/19 18:03,"97 Hickory St, San Francisco, CA 94016"
351776,Normal Keyboard,1,99.99,12/18/19 16:01,"504 2nd St, San Francisco, CA 94016"
351777,Bose SoundSport Headphones,1,99.99,12/09/19 07:35,"569 Sunset St, Dallas, TX 75001"
351778,USB-C Charging Cable,1,11.95,12/31/19 16:31,"568 Willow St, Los Angeles, CA 90001"
351779,AAA Batteries (4-pack),1,2.99,12/29/19 11:55,"613 13th St, Dallas, TX 75001"
351780,AA Batteries (4-pack),3,3.84,12/29/19 14:26,"121 4th St, Boston, MA 02215"
351781,27in FHD Monitor,1,149.99,12/12/19 14:02,"721 Hill St, Dallas, TX 75001"
351782,Macbook Air,1,1200.0,12/19/19 12:49,"152 South St, Seattle, WA 98101"
351783,Lightning Charging Cable,1,14.95,12/21/19 19:59,"96 13th St, Los Angeles, CA 90001"
351784,27in 4K Gaming Monitor,1,389.99,12/08/19 17:55,"232 9th St, Seattle, WA 98101"
351785,Normal Keyboard,1,99.99,12/22/19 10:43,"980 Walnut St, New York City, NY 10001"
351786,Bose SoundSport Headphones,1,99.99,12/01/19 19:41,"432 Jefferson St, San Francisco, CA 94016"
351787,USB-C Charging Cable,2,11.95,12/15/19 20:02,"334 11th St, San Francisco, CA 94016"
351788,Apple Airpods Headphones,1,150.0,12/28/19 13:26,"620 10th St, New York City, NY 10001"
351789,27in FHD Monitor,1,149.99,12/19/19 19:02,"798 12th St, Seattle, WA 98101"
351790,AA Batteries (4-pack),1,3.84,12/08/19 06:58,"956 Lincoln St, Seattle, WA 98101"
351791,Lightning Charging Cable,1,14.95,12/28/19 11:21,"204 Walnut St, Atlanta, GA 30301"
351792,Lightning Charging Cable,1,14.95,12/11/19 10:07,"538 Johnson St, Dallas, TX 75001"
351793,AAA Batteries (4-pack),3,2.99,12/05/19 16:21,"306 Center St, San Francisco, CA 94016"
351794,Wired Headphones,1,11.99,12/11/19 16:43,"397 Meadow St, San Francisco, CA 94016"
351795,27in FHD Monitor,1,149.99,12/28/19 12:32,"493 6th St, San Francisco, CA 94016"
351796,AAA Batteries (4-pack),1,2.99,12/16/19 06:56,"487 Ridge St, Los Angeles, CA 90001"
351797,Normal Keyboard,1,99.99,12/20/19 12:46,"697 1st St, Austin, TX 73301"
351798,Cooling Pad,1,29.99,12/24/19 16:44,"266 Sunset St, Seattle, WA 98101"
351799,AA Batteries (4-pack),1,3.84,12/25/19 09:39,"281 Adams St, Dallas, TX 75001"
351800,Wired Headphones,1,11.99,12/06/19 17:57,"681 Park St, New York City, NY 10001"
351801,27in 4K Gaming Monitor,1,389.99,12/31/19 13:00,"296 Wilson St, New York City, NY 10001"
351802,34in Ultrawide Monitor,1,379.99,12/17/19 09:08,"915 Walnut St, San Francisco, CA 94016"
351803,Bose SoundSport Headphones,1,99.99,12/27/19 08:51,"106 12th St, Los Angeles, CA 90001"
351804,Dell Laptop,1,999.99,12/05/19 06:28,"905 Chestnut St, Boston, MA 02215"
351805,Wired Headphones,1,11.99,12/14/19 15:54,"719 Sunset St, Dallas, TX 75001"
351806,Lightning Charging Cable,1,14.95,12/14/19 18:19,"844 Washington St, New York City, NY 10001"
351807,AAA Batteries (4-pack),2,2.99,12/08/19 13:37,"546 Center St, San Francisco, CA 94016"
351808,AAA Batteries (4-pack),1,2.99,12/24/19 16:03,"283 Washington St, Dallas, TX 75001"
351809,AAA Batteries (4-pack),1,2.99,12/16/19 14:20,"668 Main St, San Francisco, CA 94016"
351810,Bose SoundSport Headphones,1,99.99,12/20/19 14:12,"909 2nd St, New York City, NY 10001"
351811,AAA Batteries (4-pack),4,2.99,12/18/19 13:18,"50 Elm St, New York City, NY 10001"
351812,27in 4K Gaming Monitor,1,389.99,12/22/19 19:19,"367 Dogwood St, Boston, MA 02215"
351812,AA Batteries (4-pack),1,3.84,12/22/19 19:19,"367 Dogwood St, Boston, MA 02215"
351813,20in Monitor,1,109.99,12/04/19 23:41,"503 Elm St, Austin, TX 73301"
351814,USB-C Charging Cable,1,11.95,12/29/19 15:16,"23 Lincoln St, Dallas, TX 75001"
351815,27in FHD Monitor,1,149.99,12/08/19 09:21,"623 Hickory St, Boston, MA 02215"
351816,USB-C Charging Cable,1,11.95,12/02/19 10:43,"300 6th St, New York City, NY 10001"
351817,AAA Batteries (4-pack),1,2.99,12/15/19 11:27,"834 13th St, Boston, MA 02215"
351818,Bose SoundSport Headphones,1,99.99,12/07/19 21:34,"588 Adams St, Portland, OR 97035"
351819,Wired Headphones,1,11.99,12/13/19 17:13,"684 River St, New York City, NY 10001"
351820,34in Ultrawide Monitor,1,379.99,12/11/19 11:44,"615 Lakeview St, Boston, MA 02215"
351821,20in Monitor,1,109.99,12/12/19 10:41,"635 4th St, Portland, OR 97035"
351822,Lightning Charging Cable,1,14.95,12/31/19 10:26,"976 Elm St, Seattle, WA 98101"
351823,LG Washing Machine,1,600.0,12/04/19 13:07,"547 Lincoln St, Boston, MA 02215"
351824,Normal Keyboard,1,99.99,12/16/19 19:36,"879 Jackson St, Atlanta, GA 30301"
351825,USB-C Charging Cable,1,11.95,12/05/19 17:27,"781 Chestnut St, Boston, MA 02215"
351826,27in FHD Monitor,1,149.99,12/16/19 09:57,"500 Lincoln St, Los Angeles, CA 90001"
351827,34in Ultrawide Monitor,1,379.99,12/11/19 13:24,"634 Park St, San Francisco, CA 94016"
351828,Wired Headphones,1,11.99,12/10/19 13:24,"957 North St, Portland, OR 97035"
351829,Lightning Charging Cable,1,14.95,12/07/19 00:19,"331 4th St, Portland, OR 97035"
351830,USB-C Charging Cable,1,11.95,12/05/19 07:11,"47 Meadow St, New York City, NY 10001"
351831,Mechanical Keyboard,1,250.0,12/11/19 14:43,"104 Dogwood St, Los Angeles, CA 90001"
351832,Macbook Pro,1,1699.0,12/27/19 08:47,"834 West St, Los Angeles, CA 90001"
351833,Apple Airpods Headphones,1,150.0,12/28/19 10:56,"565 Pine St, Boston, MA 02215"
351834,Bose SoundSport Headphones,1,99.99,12/23/19 00:51,"736 Center St, New York City, NY 10001"
351835,AAA Batteries (4-pack),1,2.99,12/14/19 08:33,"705 Cedar St, Dallas, TX 75001"
351835,Bose SoundSport Headphones,1,99.99,12/14/19 08:33,"705 Cedar St, Dallas, TX 75001"
351836,AAA Batteries (4-pack),1,2.99,12/21/19 12:55,"440 Ridge St, San Francisco, CA 94016"
351836,AA Batteries (4-pack),3,3.84,12/21/19 12:55,"440 Ridge St, San Francisco, CA 94016"
351837,AAA Batteries (4-pack),4,2.99,12/22/19 08:23,"66 4th St, Boston, MA 02215"
351838,Macbook Pro,1,1699.0,12/16/19 20:28,"546 Willow St, New York City, NY 10001"
351839,Gaming Mouse,1,100.0,12/03/19 19:15,"497 1st St, Atlanta, GA 30301"
351839,Lightning Charging Cable,1,14.95,12/03/19 19:15,"497 1st St, Atlanta, GA 30301"
351840,Wired Headphones,1,11.99,12/31/19 15:58,"821 Cherry St, Los Angeles, CA 90001"
351841,Bose SoundSport Headphones,1,99.99,12/11/19 12:03,"762 Maple St, New York City, NY 10001"
351842,AA Batteries (4-pack),1,3.84,12/05/19 19:13,"410 Highland St, Portland, OR 97035"
351843,Normal Keyboard,1,99.99,12/17/19 08:14,"898 Lakeview St, Boston, MA 02215"
351844,AAA Batteries (4-pack),1,2.99,12/31/19 22:45,"827 6th St, Austin, TX 73301"
351845,Samsung Phone,1,650.0,12/01/19 10:43,"432 Wilson St, Seattle, WA 98101"
351846,Wired Headphones,1,11.99,12/06/19 14:11,"95 Ridge St, Los Angeles, CA 90001"
351847,Gaming Mouse,1,100.0,12/12/19 17:40,"452 Walnut St, Boston, MA 02215"
351848,Flatscreen TV,1,300.0,12/17/19 14:46,"218 Park St, Atlanta, GA 30301"
351849,Cooling Pad,2,29.99,12/26/19 20:07,"95 Jefferson St, San Francisco, CA 94016"
