Order ID,Product,Quantity Ordered,Price Each,Order Date,Purchase Address
270381,Apple Airpods Headphones,1,150.0,06/26/19 14:16,"534 Washington St, Los Angeles, CA 90001"
270382,Lightning Charging Cable,1,14.95,06/18/19 10:17,"840 Sunset St, Los Angeles, CA 90001"
270383,AAA Batteries (4-pack),2,2.99,06/09/19 15:38,"194 12th St, Los Angeles, CA 90001"
270384,Gaming Mouse,1,100.0,06/15/19 08:50,"352 Johnson St, San Francisco, CA 94016"
270385,27in FHD Monitor,1,149.99,06/20/19 01:23,"217 Chestnut St, Portland, OR 97035"
270386,20in Monitor,1,109.99,06/07/19 19:10,"274 Cherry St, San Francisco, CA 94016"
270387,Wired Headphones,1,11.99,06/12/19 19:36,"673 Willow St, Los Angeles, CA 90001"
270388,AAA Batteries (4-pack),1,2.99,06/21/19 11:02,"998 Washington St, Austin, TX 73301"
270389,USB-C Charging Cable,2,11.95,06/13/19 21:17,"179 11th St, Los Angeles, CA 90001"
270390,Lightning Charging Cable,1,14.95,06/16/19 17:30,"944 Center St, Boston, MA 02215"
270391,AA Batteries (4-pack),1,3.84,06/11/19 07:45,"19 Willow St, Dallas, TX 75001"
270392,Apple Airpods Headphones,1,150.0,06/23/19 19:24,"53 4th St, Dallas, TX 75001"
270392,USB-C Charging Cable,1,11.95,06/23/19 19:24,"53 4th St, Dallas, TX 75001"
270393,Macbook Pro,1,1699.0,06/23/19 19:42,"13 Washington St, Boston, MA 02215"
270394,27in 4K Gaming Monitor,1,389.99,06/01/19 12:06,"588 12th St, San Francisco, CA 94016"
270395,Bose SoundSport Headphones,1,99.99,06/19/19 15:00,"479 Hickory St, Portland, OR 97035"
270396,Lightning Charging Cable,1,14.95,06/04/19 16:06,"245 Lake St, San Francisco, CA 94016"
270397,iPhone,1,700.0,06/15/19 19:22,"286 8th St, Los Angeles, CA 90001"
270398,AAA Batteries (4-pack),2,2.99,06/14/19 23:05,"614 Washington St, New York City, NY 10001"
270399,Wired Headphones,1,11.99,06/24/19 06:26,"480 Ridge St, Portland, OR 97035"
270400,Normal Keyboard,1,99.99,06/10/19 15:50,"988 8th St, San Francisco, CA 94016"
270401,Dell Laptop,1,999.99,06/26/19 09:35,"470 Jackson St, San Francisco, CA 94016"
270402,Apple Airpods Headphones,1,150.0,06/30/19 20:57,"716 Jefferson St, Atlanta, GA 30301"
270403,Apple Airpods Headphones,1,150.0,06/21/19 16:52,"910 Church St, Atlanta, GA 30301"
270404,Lightning Charging Cable,1,14.95,06/19/19 15:04,"886 7th St, San Francisco, CA 94016"
270405,20in Monitor,1,109.99,06/07/19 13:07,"401 Ridge St, Portland, OR 97035"
270406,LG Dryer,1,600.0,06/15/19 00:25,"367 Madison St, Atlanta, GA 30301"
270407,Lenovo Laptop,1,899.99,06/17/19 13:03,"166 Hill St, Portland, OR 97035"
270407,Cooling Pad,1,29.99,06/17/19 13:03,"166 Hill St, Portland, OR 97035"
270408,Flatscreen TV,1,300.0,06/16/19 18:40,"360 Maple St, Austin, TX 73301"
270409,AA Batteries (4-pack),1,3.84,06/15/19 15:35,"340 Hickory St, Seattle, WA 98101"
270410,Wired Headphones,1,11.99,06/28/19 23:09,"573 Main St, San Francisco, CA 94016"
270411,Cooling Pad,2,29.99,06/14/19 07:02,"175 Church St, Los Angeles, CA 90001"
270412,AAA Batteries (4-pack),2,2.99,06/01/19 19:07,"919 8th St, Boston, MA 02215"
270413,Apple Airpods Headphones,1,150.0,06/23/19 19:20,"141 Ridge St, New York City, NY 10001"
270414,USB-C Charging Cable,1,11.95,06/13/19 12:59,"763 Maple St, Atlanta, GA 30301"
270415,AA Batteries (4-pack),1,3.84,06/24/19 19:00,"693 Cedar St, San Francisco, CA 94016"
270416,USB-C Charging Cable,1,11.95,06/05/19 07:20,"89 12th St, Boston, MA 02215"
,,,,,
270417,Lightning Charging Cable,1,14.95,06/20/19 13:37,"268 West St, Portland, OR 97035"
270418,AAA Batteries (4-pack),2,2.99,06/12/19 07:06,"875 Dogwood St, Los Angeles, CA 90001"
270419,Google Phone,1,600,06/10/19 20:58,"999 Adams St, Dallas, TX 75001"
,,,,,
270420,34in Ultrawide Monitor,1,379.99,06/26/19 13:14,"632 River St, New York City, NY 10001"
270421,34in Ultrawide Monitor,1,379.99,06/07/19 07:53,"322 Chestnut St, Los Angeles, CA 90001"
270422,Apple Airpods Headphones,1,150,06/23/19 18:25,"146 9th St, Dallas, TX 75001"
270423,Mechanical Keyboard,1,250,06/03/19 23:58,"693 4th St, Boston, MA 02215"
270424,USB-C Charging Cable,1,11.95,06/14/19 13:36,"211 Ridge St, San Francisco, CA 94016"
270425,Wired Headphones,1,11.99,06/18/19 15:31,"521 Lake St, New York City, NY 10001"
270425,USB-C Charging Cable,1,11.95,06/18/19 15:31,"521 Lake St, New York City, NY 10001"
270426,Lightning Charging Cable,1,14.95,06/24/19 15:33,"305 Church St, Seattle, WA 98101"
270427,Flatscreen TV,1,300,06/14/19 15:06,"218 Washington St, San Francisco, CA 94016"
270428,Cooling Pad,1,29.99,06/04/19 17:03,"577 5th St, New York City, NY 10001"
270429,Samsung Phone,1,650,06/19/19 05:56,"255 River St, Atlanta, GA 30301"
270430,AAA Batteries (4-pack),2,2.99,06/22/19 17:27,"429 South St, Atlanta, GA 30301"
270431,Macbook Air,1,1200,06/24/19 06:08,"433 Lincoln St, Atlanta, GA 30301"
270432,USB-C Charging Cable,1,11.95,06/28/19 15:20,"878 8th St, San Francisco, CA 94016"
270433,Lightning Charging Cable,1,14.95,06/20/19 12:09,"228 Center St, Los Angeles, CA 90001"
270434,Wired Headphones,1,11.99,06/11/19 17:05,"888 South St, Dallas, TX 75001"
270435,Bose SoundSport Headphones,1,99.99,06/01/19 22:35,"283 Elm St, Los Angeles, CA 90001"
270436,Normal Keyboard,1,99.99,06/19/19 22:24,"489 Spruce St, New York City, NY 10001"
270437,Apple Airpods Headphones,1,150,06/10/19 17:56,"587 Jefferson St, New York City, NY 10001"
270438,Wired Headphones,1,11.99,06/08/19 10:52,"180 Pine St, New York City, NY 10001"
270439,AA Batteries (4-pack),4,3.84,06/07/19 18:27,"136 9th St, Los Angeles, CA 90001"
270440,Lightning Charging Cable,1,14.95,06/10/19 13:17,"162 Ridge St, San Francisco, CA 94016"
270441,27in FHD Monitor,1,149.99,06/19/19 12:20,"904 6th St, New York City, NY 10001"
270442,Lightning Charging Cable,1,14.95,06/08/19 19:13,"237 8th St, San Francisco, CA 94016"
270443,USB-C Charging Cable,1,11.95,06/18/19 12:03,"346 Spruce St, New York City, NY 10001"
270444,USB-C Charging Cable,1,11.95,06/10/19 07:37,"198 Meadow St, Austin, TX 73301"
270445,Wired Headphones,1,11.99,06/19/19 22:57,"219 Meadow St, Los Angeles, CA 90001"
270446,Apple Airpods Headphones,1,150,06/03/19 18:12,"418 Elm St, Boston, MA 02215"
270447,USB-C Charging Cable,1,11.95,06/25/19 19:10,"58 Main St, Seattle, WA 98101"
270448,USB-C Charging Cable,1,11.95,06/28/19 12:15,"300 South St, San Francisco, CA 94016"
270449,Lightning Charging Cable,1,14.95,06/17/19 17:56,"826 Chestnut St, Austin, TX 73301"
270450,Wired Headphones,1,11.99,06/24/19 22:34,"513 Wilson St, Boston, MA 02215"
270451,Apple Airpods Headphones,1,150,06/17/19 21:05,"327 Pine St, Austin, TX 73301"
270452,Lightning Charging Cable,1,14.95,06/05/19 19:04,"397 Pine St, San Francisco, CA 94016"
270453,Normal Keyboard,1,99.99,06/23/19 14:36,"395 Lakeview St, Austin, TX 73301"
270454,Cooling Pad,1,29.99,06/04/19 09:36,"887 14th St, New York City, NY 10001"
270455,Wired Headphones,3,11.99,06/13/19 13:47,"778 Jefferson St, Los Angeles, CA 90001"
270456,34in Ultrawide Monitor,1,379.99,06/25/19 19:08,"695 Cherry St, Boston, MA 02215"
270457,Lightning Charging Cable,1,14.95,06/25/19 15:06,"416 2nd St, Portland, OR 97035"
270458,iPhone,1,700,06/09/19 10:16,"570 Lakeview St, New York City, NY 10001"
270459,AA Batteries (4-pack),3,3.84,06/19/19 12:00,"608 Lincoln St, San Francisco, CA 94016"
270460,AAA Batteries (4-pack),1,2.99,06/01/19 08:20,"78 6th St, San Francisco, CA 94016"
270461,Apple Airpods Headphones,1,150,06/02/19 22:35,"8 7th St, New York City, NY 10001"
270462,Apple Airpods Headphones,1,150,06/07/19 19:25,"698 Church St, Seattle, WA 98101"
270463,USB-C Charging Cable,1,11.95,06/06/19 10:01,"312 Meadow St, San Francisco, CA 94016"
270464,AAA Batteries (4-pack),1,2.99,06/28/19 16:35,"303 8th St, Austin, TX 73301"
270465,34in Ultrawide Monitor,1,379.99,06/27/19 06:13,"875 7th St, Los Angeles, CA 90001"
270466,AA Batteries (4-pack),3,3.84,06/07/19 00:02,"896 Jackson St, San Francisco, CA 94016"
270467,AAA Batteries (4-pack),1,2.99,06/29/19 19:15,"443 7th St, New York City, NY 10001"
270468,Wired Headphones,1,11.99,06/30/19 17:38,"564 12th St, Los Angeles, CA 90001"
270469,USB-C Charging Cable,1,11.95,06/29/19 22:59,"261 Highland St, Los Angeles, CA 90001"
270470,Wired Headphones,1,11.99,06/21/19 02:45,"6 Madison St, Boston, MA 02215"
270471,Cooling Pad,1,29.99,06/12/19 13:41,"857 Pine St, Dallas, TX 75001"
270472,Mechanical Keyboard,1,250,06/10/19 14:13,"605 Willow St, Atlanta, GA 30301"
270473,Bose SoundSport Headphones,1,99.99,06/28/19 11:36,"765 Forest St, San Francisco, CA 94016"
270474,Samsung Phone,1,650,06/28/19 14:00,"979 Jackson St, Los Angeles, CA 90001"
270475,Apple Airpods Headphones,1,150,06/20/19 18:42,"840 Wilson St, Portland, OR 97035"
270476,AAA Batteries (4-pack),1,2.99,06/05/19 13:43,"517 River St, New York City, NY 10001"
270477,Samsung Phone,1,650,06/02/19 12:37,"820 2nd St, Los Angeles, CA 90001"
270478,AA Batteries (4-pack),2,3.84,06/02/19 23:57,"597 Meadow St, Seattle, WA 98101"
270479,Lightning Charging Cable,1,14.95,06/27/19 15:16,"983 10th St, San Francisco, CA 94016"
270480,USB-C Charging Cable,1,11.95,06/03/19 22:33,"101 13th St, Portland, OR 97035"
270481,Google Phone,1,600,06/24/19 10:10,"318 Church St, San Francisco, CA 94016"
270481,USB-C Charging Cable,1,11.95,06/24/19 10:10,"318 Church St, San Francisco, CA 94016"
270482,LG Washing Machine,1,600.0,06/07/19 14:07,"670 Cherry St, Atlanta, GA 30301"
270483,Wired Headphones,1,11.99,06/18/19 20:54,"801 Lake St, Dallas, TX 75001"
270484,USB-C Charging Cable,1,11.95,06/26/19 14:50,"405 Willow St, San Francisco, CA 94016"
270485,27in 4K Gaming Monitor,1,389.99,06/10/19 23:53,"95 11th St, San Francisco, CA 94016"
270486,AA Batteries (4-pack),1,3.84,06/21/19 10:38,"829 Lakeview St, Boston, MA 02215"
270487,Cooling Pad,1,29.99,06/14/19 00:23,"354 Chestnut St, San Francisco, CA 94016"
270488,Gaming Mouse,1,100,06/06/19 20:11,"288 West St, Portland, OR 97035"
270489,AAA Batteries (4-pack),2,2.99,06/18/19 09:23,"712 12th St, New York City, NY 10001"
270490,Apple Airpods Headphones,1,150,06/16/19 12:06,"742 6th St, San Francisco, CA 94016"
270491,Wired Headphones,1,11.99,06/30/19 17:42,"665 7th St, Los Angeles, CA 90001"
270492,USB-C Charging Cable,1,11.95,06/02/19 10:08,"180 South St, Seattle, WA 98101"
270493,Bose SoundSport Headphones,1,99.99,06/23/19 10:40,"638 8th St, Austin, TX 73301"
270494,34in Ultrawide Monitor,1,379.99,06/20/19 13:19,"21 Park St, Portland, ME 04101"
270494,Mechanical Keyboard,1,250,06/20/19 13:19,"21 Park St, Portland, ME 04101"
270495,Normal Keyboard,1,99.99,06/28/19 15:56,"709 Church St, San Francisco, CA 94016"
270496,USB-C Charging Cable,1,11.95,06/30/19 00:03,"237 Meadow St, Boston, MA 02215"
270496,Dell Laptop,1,999.99,06/30/19 00:03,"237 Meadow St, Boston, MA 02215"
270497,AA Batteries (4-pack),1,3.84,06/27/19 20:02,"379 5th St, San Francisco, CA 94016"
270498,Samsung Phone,1,650,06/27/19 17:43,"990 Park St, Boston, MA 02215"
270499,Wired Headphones,1,11.99,06/13/19 21:41,"697 Madison St, Los Angeles, CA 90001"
270500,Apple Airpods Headphones,1,150,06/25/19 16:41,"510 Spruce St, New York City, NY 10001"
270501,Normal Keyboard,1,99.99,06/18/19 21:37,"992 Park St, Portland, OR 97035"
270502,AA Batteries (4-pack),1,3.84,06/24/19 08:05,"833 5th St, San Francisco, CA 94016"
270503,Google Phone,1,600,06/11/19 12:34,"561 Adams St, Los Angeles, CA 90001"
270503,Bose SoundSport Headphones,1,99.99,06/11/19 12:34,"561 Adams St, Los Angeles, CA 90001"
270504,AA Batteries (4-pack),1,3.84,06/09/19 11:18,"847 10th St, New York City, NY 10001"
270505,Macbook Air,1,1200,06/04/19 13:36,"390 Wilson St, Los Angeles, CA 90001"
270506,Wired Headphones,1,11.99,06/27/19 16:41,"961 River St, Atlanta, GA 30301"
270507,AAA Batteries (4-pack),2,2.99,06/10/19 22:56,"512 14th St, Atlanta, GA 30301"
270508,Lightning Charging Cable,1,14.95,06/08/19 10:18,"405 Park St, Los Angeles, CA 90001"
270509,Apple Airpods Headphones,1,150,06/20/19 22:52,"14 Cedar St, Los Angeles, CA 90001"
270510,Gaming Mouse,1,100,06/26/19 20:59,"231 14th St, New York City, NY 10001"
270511,Wired Headphones,1,11.99,06/08/19 17:20,"836 Adams St, New York City, NY 10001"
270512,Dell Laptop,1,999.99,06/20/19 20:47,"508 Wilson St, Los Angeles, CA 90001"
270513,iPhone,1,700,06/13/19 12:53,"49 Sunset St, Los Angeles, CA 90001"
270514,Apple Airpods Headphones,1,150,06/10/19 10:41,"382 12th St, Portland, ME 04101"
270515,Lenovo Laptop,1,899.99,06/25/19 11:36,"938 Maple St, Los Angeles, CA 90001"
270516,Samsung Phone,1,650,06/15/19 22:41,"992 Meadow St, Dallas, TX 75001"
270517,Apple Airpods Headphones,1,150,06/13/19 04:43,"567 Meadow St, San Francisco, CA 94016"
270518,Gaming Mouse,1,100,06/17/19 10:31,"383 Lincoln St, New York City, NY 10001"
270519,Lightning Charging Cable,1,14.95,06/11/19 21:15,"806 Maple St, San Francisco, CA 94016"
270520,Mechanical Keyboard,1,250,06/22/19 10:37,"6 8th St, San Francisco, CA 94016"
270521,USB-C Charging Cable,1,11.95,06/12/19 22:13,"630 2nd St, San Francisco, CA 94016"
270522,Lenovo Laptop,1,899.99,06/19/19 13:45,"914 Lakeview St, Boston, MA 02215"
270523,Normal Keyboard,1,99.99,06/30/19 10:06,"851 North St, Portland, ME 04101"
270524,USB-C Charging Cable,1,11.95,06/10/19 09:58,"174 Main St, New York City, NY 10001"
270525,USB-C Charging Cable,1,11.95,06/10/19 08:09,"354 Forest St, Seattle, WA 98101"
270526,Apple Airpods Headphones,1,150,06/17/19 00:43,"759 14th St, New York City, NY 10001"
270527,AAA Batteries (4-pack),1,2.99,06/01/19 21:40,"344 Hill St, Boston, MA 02215"
270528,USB-C Charging Cable,1,11.95,06/09/19 16:12,"673 Cedar St, Los Angeles, CA 90001"
270529,27in 4K Gaming Monitor,1,389.99,06/21/19 14:35,"444 8th St, Boston, MA 02215"
270529,Wired Headphones,1,11.99,06/21/19 14:35,"444 8th St, Boston, MA 02215"
270530,Lightning Charging Cable,1,14.95,06/15/19 10:08,"925 Elm St, Los Angeles, CA 90001"
270531,AA Batteries (4-pack),1,3.84,06/21/19 01:28,"911 5th St, New York City, NY 10001"
270532,Lightning Charging Cable,1,14.95,06/30/19 17:05,"854 8th St, New York City, NY 10001"
270533,Wired Headphones,1,11.99,06/27/19 18:02,"96 South St, San Francisco, CA 94016"
270534,USB-C Charging Cable,1,11.95,06/12/19 05:14,"198 Lake St, San Francisco, CA 94016"
270535,AA Batteries (4-pack),1,3.84,06/02/19 21:16,"809 Lake St, Portland, ME 04101"
270536,AA Batteries (4-pack),1,3.84,06/15/19 17:36,"469 Wilson St, New York City, NY 10001"
270537,Bose SoundSport Headphones,1,99.99,06/08/19 22:07,"92 5th St, San Francisco, CA 94016"
270538,USB-C Charging Cable,1,11.95,06/22/19 20:04,"635 Washington St, Dallas, TX 75001"
270539,34in Ultrawide Monitor,1,379.99,06/13/19 14:50,"126 Forest St, San Francisco, CA 94016"
270540,iPhone,1,700,06/12/19 10:08,"583 Walnut St, San Francisco, CA 94016"
270541,AAA Batteries (4-pack),1,2.99,06/10/19 09:43,"535 Chestnut St, Atlanta, GA 30301"
270542,Apple Airpods Headphones,1,150,06/30/19 19:07,"587 Washington St, Los Angeles, CA 90001"
270543,Bose SoundSport Headphones,1,99.99,06/22/19 20:07,"190 Church St, Dallas, TX 75001"
270544,Bose SoundSport Headphones,1,99.99,06/11/19 19:35,"114 14th St, Boston, MA 02215"
270545,AA Batteries (4-pack),1,3.84,06/04/19 21:36,"517 Adams St, Los Angeles, CA 90001"
270546,USB-C Charging Cable,1,11.95,06/04/19 03:38,"779 Cherry St, Los Angeles, CA 90001"
270547,34in Ultrawide Monitor,1,379.99,06/11/19 08:04,"499 Church St, Seattle, WA 98101"
270547,Mechanical Keyboard,1,250,06/11/19 08:04,"499 Church St, Seattle, WA 98101"
270548,USB-C Charging Cable,1,11.95,06/30/19 15:33,"35 Washington St, Atlanta, GA 30301"
270549,Wired Headphones,1,11.99,06/10/19 16:16,"837 South St, Los Angeles, CA 90001"
270550,USB-C Charging Cable,1,11.95,06/02/19 11:15,"760 Spruce St, New York City, NY 10001"
270551,Lightning Charging Cable,2,14.95,06/16/19 23:28,"719 Washington St, San Francisco, CA 94016"
270552,USB-C Charging Cable,1,11.95,06/23/19 10:53,"840 Cedar St, San Francisco, CA 94016"
270553,Wired Headphones,1,11.99,06/26/19 20:59,"48 Spruce St, Austin, TX 73301"
270554,USB-C Charging Cable,1,11.95,06/01/19 07:00,"227 Johnson St, Dallas, TX 75001"
270555,USB-C Charging Cable,1,11.95,06/22/19 10:12,"920 1st St, Los Angeles, CA 90001"
270556,Mechanical Keyboard,1,250,06/10/19 16:05,"120 Highland St, Seattle, WA 98101"
270557,Apple Airpods Headphones,1,150,06/19/19 18:07,"440 6th St, Los Angeles, CA 90001"
270558,Bose SoundSport Headphones,1,99.99,06/04/19 21:31,"441 11th St, San Francisco, CA 94016"
270559,AAA Batteries (4-pack),2,2.99,06/05/19 19:34,"592 West St, San Francisco, CA 94016"
270560,34in Ultrawide Monitor,1,379.99,06/06/19 21:25,"962 Chestnut St, Los Angeles, CA 90001"
270561,Flatscreen TV,1,300,06/15/19 09:22,"899 Hickory St, New York City, NY 10001"
270562,Bose SoundSport Headphones,1,99.99,06/13/19 09:41,"472 6th St, Los Angeles, CA 90001"
270563,Wired Headphones,1,11.99,06/07/19 09:16,"976 Hickory St, Boston, MA 02215"
270564,27in 4K Gaming Monitor,1,389.99,06/16/19 11:52,"148 1st St, New York City, NY 10001"
270565,Google Phone,1,600,06/16/19 10:21,"113 Spruce St, Los Angeles, CA 90001"
270566,USB-C Charging Cable,1,11.95,06/20/19 21:02,"582 5th St, New York City, NY 10001"
270567,Lightning Charging Cable,1,14.95,06/18/19 13:52,"963 Church St, Los Angeles, CA 90001"
270568,Google Phone,1,600,06/14/19 11:40,"733 Jackson St, San Francisco, CA 94016"
270568,USB-C Charging Cable,1,11.95,06/14/19 11:40,"733 Jackson St, San Francisco, CA 94016"
270569,Dell Laptop,1,999.99,06/25/19 11:57,"189 Wilson St, San Francisco, CA 94016"
270570,AAA Batteries (4-pack),2,2.99,06/23/19 21:03,"725 5th St, Boston, MA 02215"
270571,USB-C Charging Cable,1,11.95,06/08/19 11:39,"876 1st St, San Francisco, CA 94016"
,,,,,
270572,Lenovo Laptop,1,899.99,06/27/19 22:22,"675 13th St, Atlanta, GA 30301"
270573,Bose SoundSport Headphones,1,99.99,06/28/19 17:06,"985 Park St, San Francisco, CA 94016"
270574,Wired Headphones,1,11.99,06/25/19 19:24,"323 8th St, San Francisco, CA 94016"
270575,Lightning Charging Cable,1,14.95,06/03/19 10:48,"2 Johnson St, Los Angeles, CA 90001"
270576,Mechanical Keyboard,1,250,06/18/19 12:36,"939 Chestnut St, Boston, MA 02215"
270577,Gaming Mouse,1,100,06/25/19 22:54,"35 Center St, New York City, NY 10001"
270578,AA Batteries (4-pack),1,3.84,06/04/19 00:44,"709 North St, Seattle, WA 98101"
270578,iPhone,1,700,06/04/19 00:44,"709 North St, Seattle, WA 98101"
270579,27in FHD Monitor,1,149.99,06/21/19 08:44,"523 Washington St, San Francisco, CA 94016"
270580,Samsung Phone,1,650,06/27/19 20:59,"171 Jefferson St, Austin, TX 73301"
270581,20in Monitor,1,109.99,06/09/19 18:03,"946 2nd St, Austin, TX 73301"
270582,USB-C Charging Cable,1,11.95,06/21/19 17:10,"242 Walnut St, Seattle, WA 98101"
270583,iPhone,1,700,06/04/19 15:19,"712 14th St, San Francisco, CA 94016"
270584,Lightning Charging Cable,1,14.95,06/15/19 07:09,"490 Park St, Portland, OR 97035"
270585,Bose SoundSport Headphones,1,99.99,06/15/19 12:01,"809 Cedar St, San Francisco, CA 94016"
270586,Normal Keyboard,1,99.99,06/03/19 15:47,"474 Hickory St, Dallas, TX 75001"
270587,Mechanical Keyboard,1,250,06/01/19 12:57,"650 Church St, New York City, NY 10001"
270588,27in FHD Monitor,1,149.99,06/14/19 19:48,"810 Washington St, Portland, OR 97035"
270589,AA Batteries (4-pack),2,3.84,06/04/19 08:42,"630 Walnut St, San Francisco, CA 94016"
270590,Cooling Pad,1,29.99,06/24/19 21:37,"100 Lincoln St, Los Angeles, CA 90001"
270591,Cooling Pad,1,29.99,06/28/19 07:23,"288 Hickory St, Portland, OR 97035"
270592,Samsung Phone,1,650,06/23/19 22:18,"696 Lincoln St, Los Angeles, CA 90001"
270593,AAA Batteries (4-pack),1,2.99,06/02/19 11:42,"223 9th St, Los Angeles, CA 90001"
270594,Apple Airpods Headphones,1,150,06/10/19 19:44,"445 7th St, Los Angeles, CA 90001"
270595,AAA Batteries (4-pack),2,2.99,06/11/19 20:02,"316 14th St, Los Angeles, CA 90001"
270596,Apple Airpods Headphones,1,150,06/14/19 13:46,"584 Jackson St, New York City, NY 10001"
270597,Wired Headphones,1,11.99,06/04/19 11:05,"204 11th St, Los Angeles, CA 90001"
270598,USB-C Charging Cable,1,11.95,06/17/19 21:42,"604 West St, Atlanta, GA 30301"
270599,USB-C Charging Cable,1,11.95,06/28/19 09:24,"400 River St, San Francisco, CA 94016"
270600,iPhone,1,700,06/13/19 20:06,"806 Park St, New York City, NY 10001"
270600,Lightning Charging Cable,1,14.95,06/13/19 20:06,"806 Park St, New York City, NY 10001"
270601,AAA Batteries (4-pack),2,2.99,06/22/19 21:59,"47 Ridge St, Los Angeles, CA 90001"
270602,iPhone,1,700,06/14/19 10:09,"604 Park St, San Francisco, CA 94016"
270603,Wired Headphones,1,11.99,06/03/19 12:29,"314 River St, Seattle, WA 98101"
270604,Apple Airpods Headphones,1,150,06/03/19 10:57,"724 10th St, New York City, NY 10001"
270605,Dell Laptop,1,999.99,06/28/19 19:19,"585 Walnut St, Los Angeles, CA 90001"
270606,Lightning Charging Cable,1,14.95,06/30/19 00:55,"490 Willow St, Los Angeles, CA 90001"
270607,Samsung Phone,1,650,06/27/19 22:38,"728 5th St, San Francisco, CA 94016"
270607,Bose SoundSport Headphones,1,99.99,06/27/19 22:38,"728 5th St, San Francisco, CA 94016"
270608,Apple Airpods Headphones,1,150,06/23/19 08:03,"756 Lake St, Dallas, TX 75001"
270609,Bose SoundSport Headphones,1,99.99,06/29/19 19:04,"550 Jackson St, San Francisco, CA 94016"
270610,Wired Headphones,1,11.99,06/23/19 12:34,"18 Johnson St, Atlanta, GA 30301"
270611,Wired Headphones,1,11.99,06/07/19 14:52,"866 Jackson St, Los Angeles, CA 90001"
270612,Bose SoundSport Headphones,1,99.99,06/11/19 17:08,"953 Jefferson St, Dallas, TX 75001"
270613,Gaming Mouse,1,100,06/18/19 02:46,"39 5th St, New York City, NY 10001"
270614,USB-C Charging Cable,1,11.95,06/24/19 11:56,"55 River St, San Francisco, CA 94016"
270615,Google Phone,1,600,06/15/19 15:42,"392 Elm St, San Francisco, CA 94016"
270616,Wired Headphones,1,11.99,06/12/19 15:22,"947 Lakeview St, Atlanta, GA 30301"
270617,AAA Batteries (4-pack),1,2.99,06/29/19 20:51,"172 Maple St, New York City, NY 10001"
270618,Bose SoundSport Headphones,1,99.99,06/05/19 20:22,"773 Lake St, San Francisco, CA 94016"
270619,AAA Batteries (4-pack),1,2.99,06/02/19 21:39,"952 Jefferson St, San Francisco, CA 94016"
270620,AAA Batteries (4-pack),1,2.99,06/14/19 18:41,"846 Washington St, Los Angeles, CA 90001"
270621,Macbook Air,1,1200,06/29/19 09:50,"106 Forest St, Los Angeles, CA 90001"
270622,Macbook Air,1,1200,06/22/19 14:05,"813 5th St, Seattle, WA 98101"
270623,Apple Airpods Headphones,1,150,06/05/19 13:11,"795 Hill St, San Francisco, CA 94016"
270624,Cooling Pad,1,29.99,06/04/19 17:44,"386 1st St, Portland, ME 04101"
